time,.id,.scantype,.range,.azimuth1,.azimuth2,.VrelRad,.RCS1,.RCS2,.rangevar,.vrelradvar,.azimuthvar,.SNR
2023/08/08/18:15:05.202499,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33155345916748, 9.21048641204834, 10.121463775634766, 11.719107627868652, 13.476973533630371, 14.763328552246094, 16.750083923339844, 18.25159454345703, 19.97283935546875, 21.8405704498291, 22.151859283447266, 22.66914939880371, 23.75865936279297, 25.370037078857422, 26.541948318481445, 27.30185890197754, 28.345592498779297, 28.981903076171875, 29.869991302490234)","(-0.5478395819664001, -0.8399760127067566, 0.05445798113942146, -0.05541674792766571, -0.2728651463985443, -1.0812017917633057, -0.8984608054161072, -0.7951056957244873, 0.2573331296443939, -0.6617411375045776, -0.654071033000946, -0.5721923112869263, -0.553688108921051, -0.5543591976165771, -0.4928063750267029, -0.45148348808288574, -0.451867014169693, -0.4232957363128662, -0.44381335377693176)","(0.18715137243270874, -0.03892594948410988, 0.8656709790229797, 0.7115970253944397, 0.4512917399406433, -0.17823483049869537, -0.07737251371145248, -0.007957768626511097, 1.2882955074310303, 0.08849421888589859, 0.0944385752081871, 0.1667296290397644, 0.18197402358055115, 0.18139876425266266, 0.23614437878131866, 0.27305692434310913, 0.2727692723274231, 0.30038177967071533, 0.2808229327201843)","(0.009155552834272385, 0.004577776417136192, 0.0, 0.009155552834272385, 0.0, 0.004577776417136192, -0.013733329251408577, 0.013733329251408577, 0.0, 0.0, 0.009155552834272385, -0.004577776417136192, 0.0, -0.02288888208568096, 0.004577776417136192, 0.0, 0.0, 0.0, 0.009155552834272385)","(-28.962064743041992, -25.168615341186523, -22.086244583129883, -39.13388442993164, -32.90200424194336, 0.45777764916419983, -10.028382301330566, -10.940885543823242, 22.45246696472168, -13.443403244018555, -11.746574401855469, -11.624500274658203, -12.43629264831543, -13.57158088684082, -7.724234580993652, -16.400646209716797, -7.788323402404785, -16.522720336914062, -13.971373558044434)","(-36.164432525634766, -42.36884689331055, -3.4882655143737793, -27.933591842651367, -28.70265769958496, -26.340524673461914, -29.82879066467285, -25.74236297607422, 56.45314025878906, -23.044527053833008, -21.54606819152832, -18.823816299438477, -19.437238693237305, -20.572526931762695, -13.525803565979004, -20.0018310546875, -11.389507293701172, -18.723106384277344, -17.172765731811523)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.027924437075853348, 0.037690360099077225, 0.037690360099077225, 0.037690360099077225, 0.0025940733030438423, 0.015259254723787308, 0.015259254723787308, 0.12512588500976562, 0.05081331729888916, 0.09277626872062683, 0.05081331729888916, 0.05081331729888916, 0.011291848495602608, 0.06866664439439774, 0.037690360099077225)","(0.01739555038511753, 0.021973326802253723, 0.01739555038511753, 0.0276192519813776, 0.01739555038511753, 0.019531846046447754, 0.019531846046447754, 0.019531846046447754, 0.0070192571729421616, 0.01388592179864645, 0.01388592179864645, 0.03097628802061081, 0.021973326802253723, 0.0276192519813776, 0.021973326802253723, 0.021973326802253723, 0.01235999632626772, 0.02456740103662014, 0.019531846046447754)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 9.155552834272385e-05, 4.577776417136192e-05, 0.0002136295661330223, 0.00012207403779029846, 0.00010681478306651115, 0.0, 4.577776417136192e-05, 4.577776417136192e-05, 0.00016785180196166039, 7.629627361893654e-05, 0.00012207403779029846, 7.629627361893654e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 9.155552834272385e-05, 6.103701889514923e-05)","(21.299999237060547, 19.399999618530273, 21.5, 18.0, 21.600000381469727, 20.100000381469727, 20.799999237060547, 20.100000381469727, 29.700000762939453, 23.799999237060547, 23.299999237060547, 16.899999618530273, 20.0, 17.299999237060547, 19.399999618530273, 19.0, 24.799999237060547, 18.299999237060547, 20.299999237060547)"
2023/08/08/18:15:05.240633,20,"(1, 1, 1)","(9.984129905700684, 20.00946044921875, 26.541948318481445)","(0.053499214351177216, 0.043144527822732925, -0.038446567952632904)","(-0.1705646961927414, -0.18139876425266266, 0.18590496480464935)","(0.0, 0.0, 0.004577776417136192)","(-26.361888885498047, 8.642842292785645, -35.12680435180664)","(-20.1635799407959, 16.043581008911133, -26.725059509277344)","(0.10391552746295929, 0.23361918330192566, 0.4847865104675293)","(0.00030518509447574615, 0.0025940733030438423, 0.0157170332968235)","(0.0, 1.5259254723787308e-05, 0.0003814813680946827)","(36.29999923706055, 26.5, 17.399999618530273)"
2023/08/08/18:15:05.281805,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.35901927947998, 9.192174911499023, 10.116886138916016, 11.709952354431152, 13.463240623474121, 14.76790714263916, 15.541550636291504, 16.731773376464844, 18.567461013793945, 19.968259811401367, 20.998260498046875, 22.334970474243164, 23.57554817199707, 25.379192352294922, 26.285593032836914, 27.30185890197754, 28.308969497680664, 28.981903076171875, 29.906614303588867)","(-0.5505241751670837, -0.8649998307228088, 0.054074473679065704, -0.060402337461709976, -0.27181050181388855, -0.17794720828533173, -1.0076643228530884, -0.8915576934814453, -0.7546457052230835, 0.2572372555732727, -0.4864785075187683, -0.5916552543640137, -0.5591530799865723, -0.5693159699440002, -0.48925891518592834, -0.45292165875434875, -0.45608559250831604, -0.4311576187610626, -0.44438862800598145)","(0.1848503202199936, -0.05417035147547722, 0.8650956749916077, -0.8746833801269531, 0.4523463845252991, -1.0806266069412231, -0.13978826999664307, -0.072962187230587, 0.019175345078110695, 1.2881038188934326, 0.2422804832458496, 0.14985531568527222, 0.17756369709968567, 0.16912654042243958, 0.23950006067752838, 0.27181050181388855, 0.26912596821784973, 0.2935745418071747, 0.2794806659221649)","(0.0, 0.004577776417136192, 0.0, 0.009155552834272385, 0.009155552834272385, 0.0, -0.004577776417136192, 0.0, -0.004577776417136192, 0.0, 0.07324442267417908, -0.004577776417136192, 0.0, -0.009155552834272385, 0.004577776417136192, 0.009155552834272385, 0.0, 0.004577776417136192, -0.004577776417136192)","(-28.611103057861328, -24.405651092529297, -22.095401763916016, -40.0372314453125, -32.807395935058594, -25.53483772277832, -14.557329177856445, -8.566545486450195, -17.97540283203125, 22.376171112060547, -8.023316383361816, -10.937833786010742, -12.277596473693848, -14.172796249389648, -11.777092933654785, -18.396556854248047, -6.6591386795043945, -17.624439239501953, -11.600085258483887)","(-35.81041717529297, -42.00567626953125, -3.4943692684173584, -22.43720817565918, -28.608051300048828, 1.260414481163025, -37.95587158203125, -27.964109420776367, -30.375072479248047, 56.3768424987793, -13.623462677001953, -19.13815689086914, -19.278541564941406, -21.372112274169922, -17.57866096496582, -21.99774169921875, -10.458693504333496, -20.22461700439453, -14.999847412109375)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.12512588500976562, 0.027924437075853348, 0.05081331729888916, 0.16891995072364807, 0.027924437075853348, 0.12512588500976562, 0.0025940733030438423, 0.06866664439439774, 0.006256294436752796, 0.05081331729888916, 0.037690360099077225, 0.06866664439439774, 0.09277626872062683, 0.004577776417136192, 0.09277626872062683, 0.02075258642435074)","(0.019531846046447754, 0.02456740103662014, 0.019531846046447754, 0.03463850915431976, 0.019531846046447754, 0.02456740103662014, 0.03891110047698021, 0.019531846046447754, 0.03463850915431976, 0.007782219909131527, 0.0276192519813776, 0.010986663401126862, 0.02456740103662014, 0.021820735186338425, 0.0276192519813776, 0.03082369454205036, 0.009765923023223877, 0.03082369454205036, 0.01739555038511753)","(6.103701889514923e-05, 0.00015259254723787308, 4.577776417136192e-05, 0.00012207403779029846, 4.577776417136192e-05, 6.103701889514923e-05, 0.0005035554058849812, 0.00010681478306651115, 0.0002136295661330223, 0.0, 9.155552834272385e-05, 1.5259254723787308e-05, 7.629627361893654e-05, 7.629627361893654e-05, 9.155552834272385e-05, 0.00010681478306651115, 1.5259254723787308e-05, 0.00010681478306651115, 4.577776417136192e-05)","(21.600000381469727, 19.200000762939453, 21.600000381469727, 16.899999618530273, 21.799999237060547, 19.899999618530273, 15.100000381469727, 21.299999237060547, 16.299999237060547, 29.600000381469727, 18.600000381469727, 26.5, 19.899999618530273, 20.700000762939453, 18.600000381469727, 17.799999237060547, 27.700000762939453, 17.299999237060547, 22.399999618530273)"
2023/08/08/18:15:05.310238,20,"(1, 1, 1, 1)","(9.99786376953125, 14.648884773254395, 20.02777099609375, 26.642658233642578)","(0.053499214351177216, -0.048993006348609924, 0.04324040189385414, -0.03940533474087715)","(-0.1705646961927414, 0.17487914860248566, -0.18139876425266266, 0.184946209192276)","(0.0, 0.0, 0.0, -0.004577776417136192)","(-26.520584106445312, -40.140995025634766, 8.572649002075195, -34.54084777832031)","(-20.319223403930664, -32.941680908203125, 15.973387718200684, -26.142154693603516)","(0.10391552746295929, 0.3505050837993622, 0.23361918330192566, 0.44694358110427856)","(0.00030518509447574615, 0.006408886983990669, 0.002288888208568096, 0.011597033590078354)","(0.0, 9.155552834272385e-05, 1.5259254723787308e-05, 0.00027466658502817154)","(36.29999923706055, 21.100000381469727, 26.5, 18.299999237060547)"
2023/08/08/18:15:05.351504,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.317819595336914, 9.279152870178223, 10.121463775634766, 11.760307312011719, 13.504440307617188, 14.763328552246094, 15.541550636291504, 16.791284561157227, 18.18292808532715, 19.97283935546875, 22.41737174987793, 22.925504684448242, 23.932615280151367, 26.24439239501953, 26.88070297241211, 28.327280044555664, 28.981903076171875, 29.74181365966797)","(-0.5472643375396729, 0.6958732604980469, 0.05445798113942146, -0.06423740833997726, -0.2715228796005249, -0.17564615607261658, -1.0198407173156738, -0.8928999304771423, -0.8001871705055237, 0.2570455074310303, -0.5892583727836609, 0.25953829288482666, -0.5598241686820984, -0.4797671437263489, -0.472576379776001, -0.46078354120254517, -0.4271308183670044, -0.4375813603401184)","(0.18772663176059723, -0.06864773482084274, 0.8655750751495361, -0.8791895508766174, 0.45292165875434875, -1.0745863914489746, -0.14602024853229523, -0.07382507622241974, -0.011601083911955357, 1.2872408628463745, 0.15263575315475464, 1.2960615158081055, 0.1770843118429184, 0.24755370616912842, 0.2531145513057709, 0.26471564173698425, 0.2974095940589905, 0.28753429651260376)","(0.0, -0.004577776417136192, 0.0, 0.01831110566854477, 0.004577776417136192, 0.0, 0.009155552834272385, 0.009155552834272385, -0.004577776417136192, 0.0, 0.02288888208568096, 0.01831110566854477, 0.004577776417136192, 0.0, 0.004577776417136192, 0.0, 0.0, 0.004577776417136192)","(-28.403575897216797, -30.790124893188477, -22.287668228149414, -40.0067138671875, -31.913206100463867, -27.423933029174805, -10.293892860412598, -7.22067928314209, -17.81975746154785, 22.26020050048828, -8.731345176696777, -24.90615463256836, -9.347819328308105, -11.99072265625, -14.496292114257812, -6.588946342468262, -17.81670570373535, -13.806573867797852)","(-35.6028938293457, -41.39225387573242, -3.686635971069336, -21.80547523498535, -27.713857650756836, -1.0254219770431519, -33.893856048583984, -26.621295928955078, -32.81960678100586, 56.45924377441406, -16.931669235229492, 9.689626693725586, -16.348766326904297, -17.191076278686523, -18.89706039428711, -10.589922904968262, -20.2185115814209, -16.806543350219727)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.09277626872062683, 0.015259254723787308, 0.037690360099077225, 0.05081331729888916, 0.02075258642435074, 0.16891995072364807, 0.0025940733030438423, 0.015259254723787308, 0.09277626872062683, 0.037690360099077225, 0.037690360099077225, 0.037690360099077225, 0.0033570360392332077, 0.09277626872062683, 0.037690360099077225)","(0.016174810007214546, 0.022736290469765663, 0.016174810007214546, 0.02548295632004738, 0.012817773967981339, 0.018005920574069023, 0.020294809713959694, 0.01434369944036007, 0.032044436782598495, 0.006408886983990669, 0.012817773967981339, 0.02548295632004738, 0.018005920574069023, 0.018005920574069023, 0.018005920574069023, 0.007171849720180035, 0.02548295632004738, 0.018005920574069023)","(6.103701889514923e-05, 0.00012207403779029846, 4.577776417136192e-05, 9.155552834272385e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 0.0002136295661330223, 7.629627361893654e-05, 0.00028992583975195885, 0.0, 3.0518509447574615e-05, 0.00010681478306651115, 6.103701889514923e-05, 6.103701889514923e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 0.00010681478306651115, 6.103701889514923e-05)","(21.799999237060547, 18.5, 21.700000762939453, 17.0, 23.5, 20.600000381469727, 19.0, 23.0, 15.800000190734863, 29.399999618530273, 23.5, 17.299999237060547, 20.799999237060547, 20.899999618530273, 20.200000762939453, 28.799999237060547, 17.5, 20.0)"
2023/08/08/18:15:05.390812,20,"(1, 1, 1)","(9.99786376953125, 20.0140380859375, 26.949369430541992)","(0.05378684401512146, 0.04324040189385414, -0.039501212537288666)","(-0.17027705907821655, -0.18130289018154144, 0.1848503202199936)","(0.0, 0.0, -0.01831110566854477)","(-26.502273559570312, 8.545182228088379, -36.64967727661133)","(-20.303964614868164, 15.945920944213867, -28.25098419189453)","(0.10391552746295929, 0.23361918330192566, 0.5700857639312744)","(0.00030518509447574615, 0.0027466658502817154, 0.025177771225571632)","(0.0, 1.5259254723787308e-05, 0.00079348124563694)","(36.5, 26.5, 15.699999809265137)"
2023/08/08/18:15:05.431314,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.326974868774414, 9.196752548217773, 10.121463775634766, 11.728262901306152, 13.417462348937988, 14.754173278808594, 15.541550636291504, 16.841638565063477, 17.638172149658203, 18.054750442504883, 19.9774169921875, 22.367015838623047, 22.591325759887695, 23.8227481842041, 25.32425880432129, 26.084169387817383, 26.88070297241211, 28.139591217041016, 28.354747772216797)","(-0.5506200194358826, -0.8499471545219421, 0.05436210334300995, -0.05464973300695419, -0.2736321687698364, -1.0845575332641602, -0.14074702560901642, -0.8872432112693787, -0.9268403053283691, -0.7881066799163818, 0.2570455074310303, -0.6515782475471497, -0.5796706676483154, -0.5589613318443298, -0.5009558796882629, -0.48216405510902405, -0.476794958114624, -0.4564690887928009, -0.45416805148124695)","(0.18475444614887238, -0.04611670598387718, 0.8654791712760925, -0.8657668232917786, 0.45042884349823, -0.1797688603401184, -1.009390115737915, -0.070277638733387, -0.4635639786720276, -0.0034515620209276676, 1.2872408628463745, 0.09673961251974106, 0.1602100133895874, 0.1777554452419281, 0.22770722210407257, 0.24534854292869568, 0.24966299533843994, 0.26864659786224365, 0.2708517611026764)","(0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, -0.009155552834272385, 0.0, 0.004577776417136192, 0.0)","(-28.806421279907227, -24.823755264282227, -22.15643882751465, -40.3302116394043, -32.89895248413086, 1.1719107627868652, -33.70159149169922, -5.432294845581055, -13.974425315856934, -18.948942184448242, 22.25104522705078, -12.390514373779297, -13.269448280334473, -17.056795120239258, -15.13107681274414, -10.687582015991211, -14.554277420043945, -6.878871917724609, -5.99993896484375)","(-36.0087890625, -42.02398681640625, -3.555406332015991, -22.730186462402344, -28.69960594177246, -25.424970626831055, -10.299997329711914, -24.43311882019043, -29.172643661499023, -33.54899597167969, 56.45314025878906, -22.19000816345215, -20.86855697631836, -24.054689407348633, -21.13101577758789, -15.887935638427734, -19.354839324951172, -10.681478500366211, -9.802545547485352)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.02075258642435074, 0.037690360099077225, 0.05081331729888916, 0.02075258642435074, 0.12512588500976562, 0.22797326743602753, 0.0025940733030438423, 0.027924437075853348, 0.09277626872062683, 0.06866664439439774, 0.06866664439439774, 0.027924437075853348, 0.037690360099077225, 0.0033570360392332077, 0.0033570360392332077)","(0.01754814386367798, 0.02212592028081417, 0.01754814386367798, 0.027924437075853348, 0.0157170332968235, 0.0196844395250082, 0.02212592028081417, 0.0157170332968235, 0.031281471252441406, 0.0393688790500164, 0.0070192571729421616, 0.01754814386367798, 0.027924437075853348, 0.024872586131095886, 0.024872586131095886, 0.01754814386367798, 0.0196844395250082, 0.0079348124563694, 0.0079348124563694)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 9.155552834272385e-05, 3.0518509447574615e-05, 0.00022888882085680962, 6.103701889514923e-05, 7.629627361893654e-05, 0.00032044434919953346, 0.00028992583975195885, 0.0, 6.103701889514923e-05, 0.00013733329251408577, 0.00010681478306651115, 9.155552834272385e-05, 4.577776417136192e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 1.5259254723787308e-05)","(21.0, 19.5, 21.5, 17.299999237060547, 22.299999237060547, 20.100000381469727, 19.200000762939453, 22.600000381469727, 16.5, 14.800000190734863, 29.5, 21.799999237060547, 18.0, 19.0, 18.600000381469727, 21.0, 20.100000381469727, 28.700000762939453, 28.299999237060547)"
2023/08/08/18:15:05.460572,20,"(1, 1, 1)","(9.984129905700684, 20.0140380859375, 26.84408187866211)","(0.053690966218709946, 0.043336279690265656, -0.039501212537288666)","(-0.17037294805049896, -0.18130289018154144, 0.1848503202199936)","(0.0, 0.0, 0.004577776417136192)","(-26.538896560668945, 8.484145164489746, -35.911128997802734)","(-20.340585708618164, 15.884883880615234, -27.512435913085938)","(0.10391552746295929, 0.23361918330192566, 0.4847865104675293)","(0.00030518509447574615, 0.0025940733030438423, 0.015564439818263054)","(0.0, 1.5259254723787308e-05, 0.00039674062281847)","(36.5, 26.600000381469727, 17.100000381469727)"
2023/08/08/18:15:05.502039,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.326974868774414, 9.247108459472656, 10.121463775634766, 11.764884948730469, 13.472395896911621, 14.758750915527344, 15.541550636291504, 16.772972106933594, 17.638172149658203, 18.480484008789062, 19.968259811401367, 22.495193481445312, 23.941770553588867, 24.385814666748047, 25.200658798217773, 26.41834831237793, 28.139591217041016, 28.391368865966797, 29.874568939208984)","(-0.5490860342979431, -0.8602060079574585, 0.054074473679065704, -0.05541674792766571, -0.2716187536716461, -1.0783255100250244, -1.0214706659317017, -0.8901194930076599, -0.8231975436210632, -0.8183078765869141, 0.2573331296443939, -0.579766571521759, -0.5320199728012085, -0.5264590978622437, -0.5139951109886169, -0.4941486418247223, -0.45666083693504333, -0.4520587623119354, -0.4394030272960663)","(0.18590496480464935, -0.051006417721509933, 0.8650956749916077, -0.8670132160186768, 0.4532092809677124, -0.17737194895744324, -0.14688314497470856, -0.07209929823875427, -0.026941359043121338, -0.3861914575099945, 1.2884873151779175, 0.160114124417305, 0.20086173713207245, 0.20555970072746277, 0.21658551692962646, 0.2349938601255417, 0.26855069398880005, 0.27257752418518066, 0.2857126295566559)","(0.0, 0.01831110566854477, 0.0, 0.0, 0.0, 0.0, 0.02288888208568096, 0.0, -0.009155552834272385, -0.013733329251408577, 0.0, 0.0, 0.013733329251408577, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192)","(-29.001739501953125, -25.086214065551758, -22.095401763916016, -40.3302116394043, -32.90810775756836, 0.20447401702404022, -10.977507591247559, -4.3488874435424805, -13.711966514587402, -18.283639907836914, 22.492141723632812, -9.030426979064941, -12.988677978515625, -11.767937660217285, -14.242988586425781, -12.216559410095215, -6.488234996795654, -5.481124401092529, -12.87881088256836)","(-36.20105743408203, -42.68623733520508, -3.4943692684173584, -22.730186462402344, -28.70570945739746, -26.392406463623047, -34.57747268676758, -23.74950408935547, -30.310983657836914, -31.28452491760254, 56.48976135253906, -16.629535675048828, -19.7882022857666, -18.366039276123047, -20.44434928894043, -17.81670570373535, -10.287789344787598, -9.079257011413574, -15.878780364990234)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.12512588500976562, 0.02075258642435074, 0.05081331729888916, 0.06866664439439774, 0.015259254723787308, 0.027924437075853348, 0.16891995072364807, 0.0025940733030438423, 0.06866664439439774, 0.027924437075853348, 0.02075258642435074, 0.037690360099077225, 0.037690360099077225, 0.004577776417136192, 0.004577776417136192, 0.037690360099077225)","(0.0196844395250082, 0.0277718435972929, 0.0196844395250082, 0.03494369238615036, 0.01754814386367798, 0.024872586131095886, 0.0277718435972929, 0.0157170332968235, 0.0196844395250082, 0.039216283708810806, 0.0079348124563694, 0.0277718435972929, 0.0196844395250082, 0.01754814386367798, 0.02212592028081417, 0.02212592028081417, 0.00991851557046175, 0.00991851557046175, 0.02212592028081417)","(6.103701889514923e-05, 0.0001831110566854477, 4.577776417136192e-05, 0.00012207403779029846, 3.0518509447574615e-05, 0.00027466658502817154, 0.00027466658502817154, 6.103701889514923e-05, 9.155552834272385e-05, 0.00030518509447574615, 0.0, 0.00010681478306651115, 4.577776417136192e-05, 4.577776417136192e-05, 6.103701889514923e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 1.5259254723787308e-05, 6.103701889514923e-05)","(21.299999237060547, 18.399999618530273, 21.5, 16.799999237060547, 22.200000762939453, 19.899999618530273, 18.299999237060547, 23.700000762939453, 21.0, 15.300000190734863, 29.700000762939453, 18.899999618530273, 21.600000381469727, 22.5, 20.600000381469727, 20.399999618530273, 27.600000381469727, 27.5, 20.899999618530273)"
2023/08/08/18:15:05.540712,20,"(1, 1, 1, 1)","(9.9932861328125, 14.44288444519043, 20.02777099609375, 26.766258239746094)","(0.05359508842229843, -0.04956826567649841, 0.043336279690265656, -0.03854244202375412)","(-0.17046882212162018, 0.17430388927459717, -0.18130289018154144, 0.18580909073352814)","(0.0, 0.0, 0.0, 0.0)","(-26.532793045043945, -40.81850814819336, 8.481093406677246, -35.6791877746582)","(-20.334482192993164, -33.61919021606445, 15.878780364990234, -27.277442932128906)","(0.10391552746295929, 0.3505050837993622, 0.23361918330192566, 0.4847865104675293)","(0.00030518509447574615, 0.006408886983990669, 0.002288888208568096, 0.014191106893122196)","(0.0, 9.155552834272385e-05, 1.5259254723787308e-05, 0.0003814813680946827)","(36.5, 21.0, 26.399999618530273, 17.5)"
2023/08/08/18:15:05.581818,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33613109588623, 9.183019638061523, 10.121463775634766, 11.714529991149902, 13.449506759643555, 14.722128868103027, 16.68599510192871, 17.619861602783203, 19.9774169921875, 21.629993438720703, 22.42652702331543, 23.680837631225586, 24.18439292907715, 25.255592346191406, 26.15741539001465, 27.718435287475586, 28.363903045654297, 29.966123580932617)","(-0.5493736267089844, -0.8586719632148743, 0.05378684401512146, -0.05474561080336571, -0.2707558572292328, -0.17478327453136444, -0.8980773091316223, -0.8321141004562378, 0.2572372555732727, 0.2455402910709381, -0.5656726956367493, -0.522432267665863, -0.5776572823524475, -0.5008600354194641, -0.48532798886299133, -0.4661526381969452, -0.44640204310417175, -0.44189581274986267)","(0.18571321666240692, -0.050047650933265686, 0.8647121787071228, -0.865958571434021, 0.45416805148124695, -1.0729564428329468, -0.07708488404750824, -0.03326922282576561, 1.2880079746246338, 1.25052011013031, 0.17229047417640686, 0.2090112566947937, 0.1615522801876068, 0.2278030961751938, 0.24333512783050537, 0.25934654474258423, 0.2774672508239746, 0.2827404737472534)","(0.0, 0.004577776417136192, 0.0, -0.013733329251408577, 0.0, 0.0, 0.0, -0.009155552834272385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02288888208568096, 0.004577776417136192, 0.0, 0.0, 0.0)","(-29.020050048828125, -24.46058464050293, -22.19305992126465, -39.69847869873047, -32.798240661621094, -27.55211067199707, -6.125064849853516, -13.190099716186523, 22.391429901123047, -25.714895248413086, -15.240943908691406, -15.268410682678223, -14.300973892211914, -14.200262069702148, -13.016144752502441, -12.643818855285645, -8.160649299621582, -11.072114944458008)","(-36.21936798095703, -42.06060791015625, -3.5920286178588867, -22.098453521728516, -28.598896026611328, -1.1535996198654175, -25.925474166870117, -29.99053955078125, 56.3921012878418, 5.484176158905029, -22.44331169128418, -21.866512298583984, -21.701711654663086, -19.998779296875, -18.616291046142578, -16.641742706298828, -11.56041145324707, -14.270455360412598)","(0.027924437075853348, 0.037690360099077225, 0.027924437075853348, 0.09277626872062683, 0.027924437075853348, 0.05081331729888916, 0.015259254723787308, 0.027924437075853348, 0.0025940733030438423, 0.12512588500976562, 0.09277626872062683, 0.05081331729888916, 0.05081331729888916, 0.12512588500976562, 0.06866664439439774, 0.02075258642435074, 0.011291848495602608, 0.027924437075853348)","(0.0157170332968235, 0.017700735479593277, 0.0157170332968235, 0.025025177747011185, 0.0157170332968235, 0.0198370311409235, 0.012512588873505592, 0.0157170332968235, 0.006256294436752796, 0.027924437075853348, 0.025025177747011185, 0.0198370311409235, 0.0198370311409235, 0.027924437075853348, 0.02227851189672947, 0.014038514345884323, 0.011139255948364735, 0.0157170332968235)","(6.103701889514923e-05, 0.00012207403779029846, 4.577776417136192e-05, 9.155552834272385e-05, 4.577776417136192e-05, 6.103701889514923e-05, 6.103701889514923e-05, 9.155552834272385e-05, 0.0, 0.00012207403779029846, 0.00012207403779029846, 7.629627361893654e-05, 9.155552834272385e-05, 0.00015259254723787308, 9.155552834272385e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 4.577776417136192e-05)","(21.799999237060547, 20.100000381469727, 21.799999237060547, 17.700000762939453, 21.299999237060547, 19.799999237060547, 23.600000381469727, 21.200000762939453, 29.600000381469727, 16.600000381469727, 18.0, 19.899999618530273, 19.799999237060547, 17.0, 18.5, 22.5, 24.100000381469727, 21.899999618530273)"
2023/08/08/18:15:05.610435,20,"(1, 1, 1)","(9.965819358825684, 20.0140380859375, 26.775413513183594)","(0.053690966218709946, 0.043336279690265656, -0.0403641015291214)","(-0.17037294805049896, -0.18130289018154144, 0.18398743867874146)","(0.0, 0.0, -0.004577776417136192)","(-26.514480590820312, 8.484145164489746, -34.32111740112305)","(-20.313119888305664, 15.881832122802734, -26.120792388916016)","(0.10391552746295929, 0.23361918330192566, 0.4847865104675293)","(0.00045777764171361923, 0.0028992583975195885, 0.017242958769202232)","(0.0, 1.5259254723787308e-05, 0.0003814813680946827)","(36.29999923706055, 26.399999618530273, 18.0)"
