time,.id,.scantype,.range,.azimuth1,.azimuth2,.VrelRad,.RCS1,.RCS2,.rangevar,.vrelradvar,.azimuthvar,.SNR
2023/08/08/18:26:44.564246,20,"(1, 1, 1, 1)","(10.0115966796875, 13.499862670898438, 14.209418296813965, 25.910215377807617)","(0.05330745875835419, -0.18024824559688568, -0.04851362109184265, 0.15512853860855103)","(-0.17075644433498383, 0.04439092427492142, 0.17535853385925293, -0.06855186074972153)","(0.0, 0.0, 0.004577776417136192, 0.0)","(-25.409711837768555, -28.321176528930664, -40.89785385131836, -11.148411750793457)","(-19.208349227905273, -35.52049255371094, -33.69853973388672, -16.348766326904297)","(0.10391552746295929, 0.23361918330192566, 0.3801080286502838, 0.2154606729745865)","(0.00030518509447574615, 0.0025940733030438423, 0.008545182645320892, 0.002136295661330223)","(0.0, 1.5259254723787308e-05, 0.00013733329251408577, 1.5259254723787308e-05)","(36.5, 26.200000762939453, 20.600000381469727, 27.200000762939453)"
2023/08/08/18:26:44.605228,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33613109588623, 9.21964168548584, 10.116886138916016, 11.764884948730469, 13.376262664794922, 14.671772956848145, 16.640216827392578, 18.581193923950195, 20.105594635009766, 20.998260498046875, 22.403636932373047, 23.181859970092773, 25.081636428833008, 26.038393020629883, 27.668081283569336, 28.341012954711914, 28.730125427246094, 29.659414291381836)","(-0.5476478338241577, -0.04343215748667717, 0.05436210334300995, -0.04928063601255417, -0.2753579616546631, -0.17487914860248566, -0.8880102038383484, -0.7484137415885925, -0.6797659993171692, -0.6816835403442383, -0.5931892991065979, -0.6140904426574707, 0.4227204918861389, -0.2948209345340729, -0.4550309479236603, 1.1029658317565918, -0.44688141345977783, -0.4387319087982178)","(0.18734312057495117, -0.8460162281990051, 0.8655750751495361, -0.8576173186302185, 0.4486072063446045, -1.0731481313705444, -0.07075702399015427, 0.023202167823910713, 0.07468796521425247, 0.07315394282341003, 0.1484171748161316, 0.1295294612646103, -0.30047765374183655, 0.42885658144950867, 0.2700847387313843, 0.1874389946460724, 0.27708372473716736, 0.2863837778568268)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, -0.004577776417136192)","(-28.727073669433594, -41.96295166015625, -21.707815170288086, -38.28241729736328, -33.912166595458984, -26.764732360839844, -5.590991020202637, -11.713004112243652, -8.487197875976562, -11.276589393615723, -16.336557388305664, -9.100619316101074, 28.000732421875, 10.382396697998047, -12.552263259887695, 7.7364420890808105, -10.599078178405762, -10.88290023803711)","(-35.926387786865234, -24.762718200683594, -3.1067843437194824, -20.68239402770996, -30.112613677978516, -0.3662221133708954, -24.591814041137695, -23.914304733276367, -18.088319778442383, -21.079133987426758, -24.738304138183594, -18.100528717041016, 25.598926544189453, 12.982573509216309, -16.351818084716797, -18.25922393798828, -13.99884033203125, -13.882869720458984)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.06866664439439774, 0.037690360099077225, 0.02075258642435074, 0.011291848495602608, 0.00839259009808302, 0.015259254723787308, 0.02075258642435074, 0.027924437075853348, 0.027924437075853348, 0.037690360099077225, 0.011291848495602608, 0.09277626872062683, 0.011291848495602608, 0.02075258642435074)","(0.019226660951972008, 0.024109622463583946, 0.019226660951972008, 0.027161473408341408, 0.027161473408341408, 0.02151555009186268, 0.017090365290641785, 0.013580736704170704, 0.012207403779029846, 0.015259254723787308, 0.017090365290641785, 0.019226660951972008, 0.019226660951972008, 0.02151555009186268, 0.013580736704170704, 0.030365917831659317, 0.013580736704170704, 0.017090365290641785)","(6.103701889514923e-05, 6.103701889514923e-05, 4.577776417136192e-05, 7.629627361893654e-05, 7.629627361893654e-05, 4.577776417136192e-05, 7.629627361893654e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 4.577776417136192e-05, 6.103701889514923e-05, 4.577776417136192e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 0.00045777764171361923, 3.0518509447574615e-05, 4.577776417136192e-05)","(21.5, 19.600000381469727, 21.600000381469727, 18.700000762939453, 18.700000762939453, 20.5, 22.700000762939453, 24.399999618530273, 25.799999237060547, 23.899999618530273, 22.5, 21.399999618530273, 21.299999237060547, 20.600000381469727, 24.700000762939453, 17.799999237060547, 24.399999618530273, 23.0)"
2023/08/08/18:26:44.644540,20,"(1, 1, 1, 1)","(10.029908180236816, 13.499862670898438, 14.378795623779297, 25.942258834838867)","(0.05321158096194267, -0.17938534915447235, -0.0501435287296772, 0.15551204979419708)","(-0.17094820737838745, 0.04487030580639839, 0.1738245040178299, -0.0683601051568985)","(0.0, 0.004577776417136192, 0.0, 0.0)","(-25.449384689331055, -28.46156120300293, -40.54078674316406, -11.172826766967773)","(-19.248023986816406, -35.6608772277832, -33.33842086791992, -16.370128631591797)","(0.10391552746295929, 0.23361918330192566, 0.3505050837993622, 0.2154606729745865)","(0.00030518509447574615, 0.0024414807558059692, 0.006408886983990669, 0.00198370311409235)","(0.0, 1.5259254723787308e-05, 9.155552834272385e-05, 1.5259254723787308e-05)","(36.5, 26.100000381469727, 21.200000762939453, 27.399999618530273)"
2023/08/08/18:26:44.675586,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34986400604248, 9.169285774230957, 10.121463775634766, 11.714529991149902, 13.385417938232422, 14.690084457397461, 16.599018096923828, 18.539995193481445, 19.391460418701172, 20.366527557373047, 20.998260498046875, 22.1976375579834, 23.163549423217773, 25.086214065551758, 26.038393020629883, 28.281503677368164, 28.533281326293945, 29.851680755615234)","(-0.5481272339820862, -0.8533987402915955, 0.05397859588265419, -0.06414152681827545, -0.27257752418518066, -0.1744956374168396, -0.8935710787773132, -0.7553168535232544, -0.9010494351387024, -0.6739174723625183, -0.6781360507011414, -0.5906006097793579, -0.6020099520683289, 0.42281636595726013, -0.29462918639183044, 1.106513261795044, -0.44764843583106995, -0.4322122633457184)","(0.18695960938930511, -0.04832186922430992, 0.8649998307228088, -0.8790937066078186, 0.45157936215400696, -1.0722852945327759, -0.07430446147918701, 0.018120700493454933, -0.07900242507457733, 0.07948180288076401, 0.07603023946285248, 0.15158110857009888, 0.14017176628112793, -0.30038177967071533, 0.4289524555206299, 0.18897302448749542, 0.27641260623931885, 0.29261577129364014)","(0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009155552834272385, 0.009155552834272385, 0.0, 0.004577776417136192, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.0, 0.004577776417136192)","(-29.071931838989258, -24.744407653808594, -21.73833465576172, -40.22034454345703, -33.72905731201172, -27.158422470092773, -4.913479804992676, -12.979521751403809, -13.782158851623535, -9.99786376953125, -11.172826766967773, -16.834009170532227, -9.762870788574219, 27.9854736328125, 10.177923202514648, 8.236946105957031, -10.190130233764648, -14.853358268737793)","(-36.27429962158203, -42.146060943603516, -3.137302875518799, -22.01910400390625, -29.526657104492188, -0.7599108815193176, -24.512466430664062, -25.379192352294922, -33.38419723510742, -19.397563934326172, -20.770896911621094, -25.034334182739258, -18.564409255981445, 25.58671760559082, 12.77810001373291, -17.75872039794922, -13.589892387390137, -17.453535079956055)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.12512588500976562, 0.037690360099077225, 0.037690360099077225, 0.015259254723787308, 0.037690360099077225, 0.16891995072364807, 0.006256294436752796, 0.015259254723787308, 0.02075258642435074, 0.02075258642435074, 0.027924437075853348, 0.037690360099077225, 0.06866664439439774, 0.00839259009808302, 0.06866664439439774)","(0.0157170332968235, 0.0198370311409235, 0.0157170332968235, 0.027924437075853348, 0.017700735479593277, 0.017700735479593277, 0.012512588873505592, 0.017700735479593277, 0.031281471252441406, 0.008850367739796638, 0.012512588873505592, 0.014038514345884323, 0.014038514345884323, 0.0157170332968235, 0.017700735479593277, 0.02212592028081417, 0.00991851557046175, 0.02212592028081417)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 0.00012207403779029846, 4.577776417136192e-05, 4.577776417136192e-05, 6.103701889514923e-05, 9.155552834272385e-05, 0.0003662221133708954, 1.5259254723787308e-05, 4.577776417136192e-05, 4.577776417136192e-05, 4.577776417136192e-05, 4.577776417136192e-05, 4.577776417136192e-05, 0.0003662221133708954, 1.5259254723787308e-05, 9.155552834272385e-05)","(21.799999237060547, 19.0, 21.700000762939453, 16.399999618530273, 20.299999237060547, 20.200000762939453, 23.799999237060547, 20.399999618530273, 15.0, 26.0, 24.0, 22.5, 22.799999237060547, 21.299999237060547, 20.5, 18.899999618530273, 25.100000381469727, 18.700000762939453)"
2023/08/08/18:26:44.714533,20,"(1, 1, 1, 1)","(10.025330543518066, 13.499862670898438, 14.33759593963623, 25.928525924682617)","(0.05330745875835419, -0.17928947508335114, -0.050622910261154175, 0.15512853860855103)","(-0.17075644433498383, 0.044966183602809906, 0.17334511876106262, -0.06845597922801971)","(0.0, 0.0, 0.0, 0.0)","(-25.458539962768555, -28.150272369384766, -40.47364807128906, -11.331522941589355)","(-19.260231018066406, -35.35264205932617, -33.47575378417969, -16.528823852539062)","(0.10391552746295929, 0.23361918330192566, 0.3505050837993622, 0.2154606729745865)","(0.00045777764171361923, 0.0028992583975195885, 0.007782219909131527, 0.002288888208568096)","(0.0, 1.5259254723787308e-05, 9.155552834272385e-05, 1.5259254723787308e-05)","(36.5, 26.100000381469727, 21.299999237060547, 27.100000381469727)"
2023/08/08/18:26:44.755064,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34528636932373, 9.201330184936523, 10.121463775634766, 11.755729675292969, 13.408307075500488, 14.694662094116211, 16.750083923339844, 17.473373413085938, 18.1966609954834, 18.69106101989746, 20.023193359375, 21.57048225402832, 23.177282333374023, 25.090791702270508, 26.038393020629883, 28.139591217041016, 28.574480056762695, 29.956968307495117)","(-0.5464014410972595, -0.8604936003684998, 0.05397859588265419, -0.059539444744586945, -0.26797544956207275, -0.17698843777179718, -0.8887772560119629, -0.7735334038734436, -0.9216629862785339, -0.809870719909668, -0.6768896579742432, -0.6266502737998962, -0.6136110424995422, 0.4227204918861389, -0.29472506046295166, -0.47295987606048584, -0.44975772500038147, -0.4445803761482239)","(0.18839776515960693, -0.051198169589042664, 0.8649998307228088, -0.8733410835266113, 0.4571402370929718, -1.0773667097091675, -0.07123640924692154, 0.005848480388522148, -0.0905076265335083, -0.017161933705210686, 0.07698900997638702, 0.11840775609016418, 0.12972120940685272, -0.30047765374183655, 0.4289524555206299, 0.2528269290924072, 0.2746868133544922, 0.2791930139064789)","(0.0, -0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009155552834272385, -0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, -0.01831110566854477, -0.004577776417136192, -0.004577776417136192)","(-28.778953552246094, -23.654895782470703, -21.83599281311035, -38.49299621582031, -34.33027267456055, -27.12485122680664, -3.7141025066375732, -20.41383171081543, -13.727225303649902, -12.405774116516113, -10.42817497253418, -13.693655014038086, -6.591998100280762, 28.012939453125, 10.278634071350098, -12.466811180114746, -9.674367904663086, -11.90832233428955)","(-35.978271484375, -41.254920959472656, -3.234961986541748, -20.89297103881836, -30.130924224853516, -0.5249183773994446, -22.71492576599121, -34.21430206298828, -34.128849029541016, -28.0068359375, -20.029296875, -22.69356346130371, -15.591906547546387, 25.611133575439453, 12.87881088256836, -16.86452865600586, -13.275551795959473, -15.308084487915039)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.05081331729888916, 0.037690360099077225, 0.015259254723787308, 0.22797326743602753, 0.16891995072364807, 0.06866664439439774, 0.00839259009808302, 0.06866664439439774, 0.015259254723787308, 0.027924437075853348, 0.037690360099077225, 0.011291848495602608, 0.00839259009808302, 0.02075258642435074)","(0.017700735479593277, 0.02227851189672947, 0.017700735479593277, 0.027924437075853348, 0.02227851189672947, 0.0198370311409235, 0.014038514345884323, 0.0393688790500164, 0.03509628772735596, 0.024872586131095886, 0.011139255948364735, 0.024872586131095886, 0.014038514345884323, 0.017700735479593277, 0.0198370311409235, 0.012512588873505592, 0.011139255948364735, 0.0157170332968235)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 9.155552834272385e-05, 6.103701889514923e-05, 4.577776417136192e-05, 6.103701889514923e-05, 0.00027466658502817154, 0.0003814813680946827, 0.00015259254723787308, 3.0518509447574615e-05, 0.00010681478306651115, 4.577776417136192e-05, 4.577776417136192e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 1.5259254723787308e-05, 4.577776417136192e-05)","(21.600000381469727, 19.5, 21.799999237060547, 17.5, 19.700000762939453, 20.299999237060547, 23.600000381469727, 14.800000190734863, 15.699999809265137, 18.5, 25.100000381469727, 18.899999618530273, 23.100000381469727, 21.399999618530273, 20.700000762939453, 24.5, 25.600000381469727, 22.799999237060547)"
2023/08/08/18:26:44.784651,20,"(1, 1, 1, 1, 1)","(10.025330543518066, 13.499862670898438, 14.241462707519531, 17.409284591674805, 25.914793014526367)","(0.05321158096194267, -0.1803441196680069, -0.04985589534044266, 0.14084291458129883, 0.15551204979419708)","(-0.17085231840610504, 0.04419916868209839, 0.17401625216007233, -0.08254986256361008, -0.0683601051568985)","(0.0, 0.004577776417136192, 0.0, 0.02288888208568096, 0.0)","(-25.458539962768555, -28.27539825439453, -40.696434020996094, -42.725914001464844, -11.22775936126709)","(-19.260231018066406, -35.47471618652344, -33.49711608886719, -46.125675201416016, -16.42506217956543)","(0.10391552746295929, 0.2534562349319458, 0.3505050837993622, 0.618152379989624, 0.2154606729745865)","(0.00030518509447574615, 0.0030518509447574615, 0.0068666646257042885, 0.028077028691768646, 0.002136295661330223)","(0.0, 3.0518509447574615e-05, 9.155552834272385e-05, 0.0008087405003607273, 1.5259254723787308e-05)","(36.5, 25.700000762939453, 21.399999618530273, 14.199999809265137, 27.200000762939453)"
2023/08/08/18:26:44.825665,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34528636932373, 9.23337459564209, 10.116886138916016, 11.9067964553833, 13.353373527526855, 14.667195320129395, 16.71346092224121, 18.507949829101562, 20.581682205200195, 20.824304580688477, 22.2159481048584, 23.250526428222656, 23.941770553588867, 25.081636428833008, 26.038393020629883, 28.26319122314453, 28.592790603637695, 29.99359130859375)","(-0.5461138486862183, -0.052636321634054184, 0.054074473679065704, -0.06682607531547546, -0.27459093928337097, -0.17765957117080688, -0.8834081292152405, -0.7635622620582581, -0.6702741980552673, -0.6752597689628601, -0.609775960445404, -0.6079543232917786, -0.5580025315284729, 0.4227204918861389, -0.29597145318984985, 1.1071844100952148, -0.4400741755962372, -0.42415863275527954)","(0.18868540227413177, -0.8626028895378113, 0.8650956749916077, 0.6970238089561462, 0.4493741989135742, -1.08014714717865, -0.06692195683717728, 0.012751604430377483, 0.08216635137796402, 0.07823541015386581, 0.13326865434646606, 0.13422740995883942, 0.17861834168434143, -0.30047765374183655, 0.4283772110939026, 0.18935653567314148, 0.2843703627586365, 0.29971063137054443)","(0.0, 0.009155552834272385, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.009155552834272385, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.0, -0.009155552834272385)","(-28.724021911621094, -42.43598556518555, -21.72612762451172, -38.56929397583008, -34.168521881103516, -26.70064353942871, -4.2603840827941895, -13.382366180419922, -8.963286399841309, -7.766960620880127, -15.57359504699707, -9.949033737182617, -11.035492897033691, 27.9915771484375, 10.556352615356445, 8.929716110229492, -13.8981294631958, -12.549211502075195)","(-35.923336029052734, -24.835962295532227, -3.1281471252441406, -27.967161178588867, -30.16754722595215, -0.10071108490228653, -23.059785842895508, -26.581621170043945, -18.561357498168945, -17.368083953857422, -24.372081756591797, -18.747520446777344, -18.036439895629883, 25.58976936340332, 13.156529426574707, -17.267372131347656, -17.09952163696289, -14.746543884277344)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.06866664439439774, 0.05081331729888916, 0.037690360099077225, 0.02075258642435074, 0.037690360099077225, 0.0033570360392332077, 0.0033570360392332077, 0.02075258642435074, 0.027924437075853348, 0.037690360099077225, 0.027924437075853348, 0.037690360099077225, 0.037690360099077225, 0.02075258642435074, 0.037690360099077225)","(0.019226660951972008, 0.027161473408341408, 0.019226660951972008, 0.027161473408341408, 0.024262215942144394, 0.021668141707777977, 0.017242958769202232, 0.021668141707777977, 0.008697775192558765, 0.008697775192558765, 0.017242958769202232, 0.019226660951972008, 0.021668141707777977, 0.019226660951972008, 0.021668141707777977, 0.021668141707777977, 0.017242958769202232, 0.021668141707777977)","(6.103701889514923e-05, 7.629627361893654e-05, 4.577776417136192e-05, 7.629627361893654e-05, 6.103701889514923e-05, 4.577776417136192e-05, 7.629627361893654e-05, 9.155552834272385e-05, 1.5259254723787308e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 6.103701889514923e-05, 6.103701889514923e-05, 4.577776417136192e-05, 4.577776417136192e-05, 0.0002441480755805969, 4.577776417136192e-05, 6.103701889514923e-05)","(21.200000762939453, 18.399999618530273, 21.600000381469727, 18.399999618530273, 19.200000762939453, 20.600000381469727, 22.100000381469727, 20.600000381469727, 28.700000762939453, 28.100000381469727, 23.0, 21.600000381469727, 20.299999237060547, 21.299999237060547, 20.600000381469727, 20.0, 22.299999237060547, 20.600000381469727)"
2023/08/08/18:26:44.864884,20,"(1, 1, 1, 1)","(10.016175270080566, 13.499862670898438, 14.314706802368164, 25.910215377807617)","(0.05330745875835419, -0.1796729862689972, -0.050239402800798416, 0.15570379793643951)","(-0.17075644433498383, 0.04467855393886566, 0.17372862994670868, -0.06816834956407547)","(0.0, 0.0, 0.0, 0.004577776417136192)","(-25.415815353393555, -28.308969497680664, -40.89785385131836, -11.181982040405273)","(-19.214452743530273, -35.51133728027344, -33.69853973388672, -16.382335662841797)","(0.10391552746295929, 0.2534562349319458, 0.3505050837993622, 0.2154606729745865)","(0.00030518509447574615, 0.0028992583975195885, 0.006561479531228542, 0.00198370311409235)","(0.0, 3.0518509447574615e-05, 9.155552834272385e-05, 1.5259254723787308e-05)","(36.5, 25.799999237060547, 21.100000381469727, 27.399999618530273)"
2023/08/08/18:26:44.905690,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.322397232055664, 9.21964168548584, 10.116886138916016, 11.760307312011719, 12.071596145629883, 13.385417938232422, 14.662617683410645, 16.68599510192871, 18.494216918945312, 20.581682205200195, 20.86092758178711, 22.17474937438965, 23.255104064941406, 23.941770553588867, 25.086214065551758, 26.038393020629883, 28.27692413330078, 28.70265769958496, 29.398479461669922)","(-0.5475519895553589, -0.8666297197341919, 0.05397859588265419, -0.05474561080336571, 0.037008415907621384, -0.2727692723274231, -0.17996060848236084, -0.8835040330886841, -0.7386342883110046, -0.6726710796356201, -0.6807247400283813, -0.597407877445221, -0.6002841591835022, -0.5556056499481201, 0.4227204918861389, -0.29597145318984985, 1.0927070379257202, -0.436239093542099, -0.4309658706188202)","(0.1874389946460724, -0.05522499233484268, 0.8649998307228088, -0.865958571434021, 0.84639972448349, 0.4512917399406433, -1.084941029548645, -0.06692195683717728, 0.02981766127049923, 0.08044057339429855, 0.07392095774412155, 0.14467798173427582, 0.14228105545043945, 0.18072763085365295, -0.30057352781295776, 0.4284730851650238, 0.18283692002296448, 0.28878068923950195, 0.2937662899494171)","(0.0, 0.0, 0.0, -0.004577776417136192, -0.004577776417136192, -0.009155552834272385, 0.0, 0.0, 0.009155552834272385, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.009155552834272385, 0.0, 0.02288888208568096)","(-28.760643005371094, -25.208288192749023, -21.649829864501953, -38.972137451171875, -41.17862319946289, -34.01898193359375, -26.526687622070312, -5.072176456451416, -18.552202224731445, -11.435285568237305, -10.01312255859375, -13.724173545837402, -6.314279556274414, -10.498367309570312, 28.034303665161133, 10.129093170166016, 8.288826942443848, -10.751670837402344, -16.992706298828125)","(-35.9599609375, -42.808311462402344, -3.0487990379333496, -21.372112274169922, -23.9783935546875, -29.81963539123535, 0.2716147303581238, -23.871578216552734, -30.552080154418945, -20.834985733032227, -19.8126163482666, -22.324289321899414, -14.914395332336426, -17.496261596679688, 25.632495880126953, 12.729269981384277, -17.508468627929688, -13.55327033996582, -19.59288215637207)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.09277626872062683, 0.16891995072364807, 0.05081331729888916, 0.037690360099077225, 0.02075258642435074, 0.06866664439439774, 0.006256294436752796, 0.011291848495602608, 0.015259254723787308, 0.006256294436752796, 0.027924437075853348, 0.027924437075853348, 0.037690360099077225, 0.05081331729888916, 0.015259254723787308, 0.09277626872062683)","(0.016174810007214546, 0.022736290469765663, 0.016174810007214546, 0.02548295632004738, 0.032044436782598495, 0.020294809713959694, 0.018005920574069023, 0.01434369944036007, 0.022736290469765663, 0.009002960287034512, 0.01144444104284048, 0.012817773967981339, 0.009002960287034512, 0.016174810007214546, 0.016174810007214546, 0.018005920574069023, 0.020294809713959694, 0.012817773967981339, 0.02548295632004738)","(6.103701889514923e-05, 0.0001831110566854477, 4.577776417136192e-05, 9.155552834272385e-05, 0.00013733329251408577, 6.103701889514923e-05, 4.577776417136192e-05, 7.629627361893654e-05, 0.00013733329251408577, 1.5259254723787308e-05, 3.0518509447574615e-05, 3.0518509447574615e-05, 1.5259254723787308e-05, 6.103701889514923e-05, 4.577776417136192e-05, 4.577776417136192e-05, 0.00028992583975195885, 3.0518509447574615e-05, 0.00010681478306651115)","(21.700000762939453, 18.600000381469727, 21.799999237060547, 17.799999237060547, 15.800000190734863, 19.899999618530273, 20.200000762939453, 22.399999618530273, 18.399999618530273, 26.700000762939453, 25.0, 23.399999618530273, 26.299999237060547, 21.0, 21.200000762939453, 20.700000762939453, 19.100000381469727, 23.5, 17.899999618530273)"
2023/08/08/18:26:44.934195,20,"(1, 1, 1, 1)","(10.029908180236816, 13.499862670898438, 14.401684761047363, 25.919370651245117)","(0.05301982909440994, -0.17928947508335114, -0.05110229551792145, 0.15551204979419708)","(-0.17104408144950867, 0.044966183602809906, 0.17286573350429535, -0.0683601051568985)","(0.0, 0.004577776417136192, 0.0, 0.0)","(-25.482955932617188, -28.128910064697266, -40.690330505371094, -11.236915588378906)","(-19.28159523010254, -35.32822799682617, -33.68938446044922, -16.43726921081543)","(0.10391552746295929, 0.23361918330192566, 0.3801080286502838, 0.2154606729745865)","(0.00030518509447574615, 0.0027466658502817154, 0.009155552834272385, 0.002288888208568096)","(0.0, 1.5259254723787308e-05, 0.00013733329251408577, 1.5259254723787308e-05)","(36.5, 26.200000762939453, 20.899999618530273, 27.200000762939453)"
2023/08/08/18:26:44.975695,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34528636932373, 9.297464370727539, 10.121463775634766, 11.783196449279785, 13.348795890808105, 14.694662094116211, 16.70888328552246, 18.594928741455078, 20.24292755126953, 20.998260498046875, 22.289194107055664, 23.245948791503906, 25.086214065551758, 26.038393020629883, 28.26319122314453, 28.560747146606445, 29.75096893310547)","(-0.5456344485282898, 0.6966403126716614, 0.054074473679065704, -0.0599229522049427, -0.2742074429988861, -0.17928947508335114, -0.885517418384552, -0.757042646408081, -0.6732463836669922, -0.6543586254119873, -0.601626455783844, -0.6252121329307556, 0.4227204918861389, -0.2948209345340729, 1.1259762048721313, -0.4532092809677124, -0.42626792192459106)","(0.18906889855861664, -0.06711370497941971, 0.8650956749916077, -0.8739163279533386, 0.44975772500038147, -1.0835028886795044, -0.06912712007761002, 0.017161933705210686, 0.07996118813753128, 0.09424681961536407, 0.14045940339565277, 0.11965415626764297, -0.30057352781295776, 0.42876070737838745, 0.19808131456375122, 0.27181050181388855, 0.2982724905014038)","(0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009155552834272385, 0.004577776417136192, 0.0, 0.0, 0.009155552834272385, 0.0, 0.0)","(-28.809473037719727, -31.12277603149414, -21.625415802001953, -38.86837387084961, -34.44929504394531, -26.306955337524414, -4.4160284996032715, -11.865596771240234, -11.175878524780273, -11.169774055480957, -11.017182350158691, -11.188085556030273, 28.043458938598633, 10.278634071350098, 9.237953186035156, -8.822900772094727, -10.058900833129883)","(-36.0118408203125, -41.72490692138672, -3.0243842601776123, -21.268348693847656, -30.24994659423828, 0.28992584347724915, -23.615222930908203, -24.26526641845703, -20.575578689575195, -20.969268798828125, -19.8156681060791, -20.1879940032959, 25.644702911376953, 12.87881088256836, -17.358928680419922, -12.622455596923828, -12.259284973144531)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.06866664439439774, 0.027924437075853348, 0.02075258642435074, 0.027924437075853348, 0.00839259009808302, 0.015259254723787308, 0.011291848495602608, 0.037690360099077225, 0.027924437075853348, 0.037690360099077225, 0.06866664439439774, 0.00839259009808302, 0.037690360099077225)","(0.017853328958153725, 0.022431105375289917, 0.017853328958153725, 0.025177771225571632, 0.025177771225571632, 0.017853328958153725, 0.0158696249127388, 0.017853328958153725, 0.011291848495602608, 0.014191106893122196, 0.012665181420743465, 0.019989624619483948, 0.017853328958153725, 0.019989624619483948, 0.025177771225571632, 0.011291848495602608, 0.019989624619483948)","(6.103701889514923e-05, 0.00010681478306651115, 4.577776417136192e-05, 7.629627361893654e-05, 7.629627361893654e-05, 4.577776417136192e-05, 7.629627361893654e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 7.629627361893654e-05, 4.577776417136192e-05, 4.577776417136192e-05, 0.00039674062281847, 1.5259254723787308e-05, 6.103701889514923e-05)","(21.600000381469727, 19.0, 21.799999237060547, 18.399999618530273, 18.700000762939453, 21.100000381469727, 22.600000381469727, 21.700000762939453, 25.700000762939453, 23.600000381469727, 24.799999237060547, 20.399999618530273, 21.299999237060547, 20.799999237060547, 18.399999618530273, 25.299999237060547, 20.5)"
2023/08/08/18:26:45.014708,20,"(1, 1, 1, 1)","(10.016175270080566, 13.499862670898438, 14.33301830291748, 25.923948287963867)","(0.05321158096194267, -0.1797688603401184, -0.0501435287296772, 0.15551204979419708)","(-0.17085231840610504, 0.04458267614245415, 0.1738245040178299, -0.0683601051568985)","(0.0, 0.0, 0.0, 0.0)","(-25.434125900268555, -28.354747772216797, -39.94873046875, -11.175878524780273)","(-19.232765197753906, -35.55406188964844, -32.749412536621094, -16.376232147216797)","(0.10391552746295929, 0.23361918330192566, 0.3505050837993622, 0.2154606729745865)","(0.00030518509447574615, 0.0025940733030438423, 0.0068666646257042885, 0.002136295661330223)","(0.0, 1.5259254723787308e-05, 9.155552834272385e-05, 1.5259254723787308e-05)","(36.5, 26.100000381469727, 21.799999237060547, 27.100000381469727)"
