time,.id,.scantype,.range,.azimuth1,.azimuth2,.VrelRad,.RCS1,.RCS2,.rangevar,.vrelradvar,.azimuthvar,.SNR
2023/08/08/18:08:13.981878,20,"(1, 1, 1)","(14.159062385559082, 13.751640319824219, 26.647235870361328)","(-0.12099643051624298, 0.20872363448143005, -0.0403641015291214)","(0.10201283544301987, -0.01601141318678856, 0.18398743867874146)","(0.0, 0.0, 0.0)","(8.43226432800293, 13.361003875732422, -29.355754852294922)","(7.83410120010376, 2.5605030059814453, -21.15542984008789)","(0.27481916546821594, 0.143742173910141, 0.3801080286502838)","(0.0035096285864710808, 0.0007629627361893654, 0.007782219909131527)","(3.0518509447574615e-05, 0.0, 0.00013733329251408577)","(24.0, 32.70000076293945, 20.399999618530273)"
2023/08/08/18:08:14.021029,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.368175506591797, 9.187597274780273, 10.126041412353516, 11.783196449279785, 12.1082181930542, 13.788262367248535, 14.127017974853516, 15.330973625183105, 15.861995697021484, 16.379283905029297, 16.827905654907227, 17.638172149658203, 19.066438674926758, 20.69154930114746, 22.44941520690918, 23.09946060180664, 24.358348846435547, 24.86648178100586, 26.065858840942383, 27.31101417541504, 28.26319122314453, 29.77385711669922)","(-0.5462096929550171, -0.8390172123908997, 0.05417035147547722, -0.08609730005264282, 0.03259808570146561, 1.1524382829666138, -0.9747786521911621, -0.774683952331543, -1.0814894437789917, -0.8849421739578247, -0.8805318474769592, -0.8714235424995422, -0.7270331978797913, -0.6765061616897583, -0.59117591381073, -0.5770820379257202, -0.5499488711357117, -0.5266508460044861, -0.5069960951805115, -0.48273929953575134, 1.0781338214874268, -0.43978652358055115)","(0.18858951330184937, -0.038254812359809875, 0.8652874231338501, 0.6695071458816528, 0.8402636051177979, 0.21044941246509552, -0.12339334189891815, 0.005369096528738737, -0.1783307045698166, -0.06874360889196396, -0.06500442326068878, -0.05829304829239845, 0.038063060492277145, 0.07727663964033127, 0.1511017233133316, 0.16203166544437408, 0.18523383140563965, 0.20536795258522034, 0.22243399918079376, 0.2447732836008072, 0.17670080065727234, 0.28484976291656494)","(0.0, 0.0, 0.0, 0.009155552834272385, -0.009155552834272385, 0.0, 0.0, -0.10528885573148727, 0.12359996140003204, 0.009155552834272385, 0.0, 0.01831110566854477, -0.01831110566854477, 0.0, 0.0, 0.004577776417136192, 0.0, 0.009155552834272385, 0.0, 0.0, 0.009155552834272385, 0.004577776417136192)","(-28.339487075805664, -25.278480529785156, -22.45246696472168, -37.68730545043945, -41.78289031982422, 42.84493637084961, 34.57136917114258, -8.740501403808594, -6.5858941078186035, -7.4159979820251465, -6.057924270629883, -10.528885841369629, -17.920469284057617, -10.031434059143066, -7.3366498947143555, -10.837122917175293, -12.567522048950195, -8.062990188598633, -10.44038200378418, -13.452558517456055, 8.392590522766113, -14.362010955810547)","(-35.53880310058594, -42.47871398925781, -3.851435899734497, -27.488021850585938, -25.183874130249023, 15.64378833770752, 12.369152069091797, -22.537919998168945, -33.38419723510742, -26.618244171142578, -24.86037826538086, -28.128910064697266, -29.520553588867188, -19.629505157470703, -15.536972999572754, -18.23480987548828, -19.76683807373047, -14.664143562316895, -16.638690948486328, -18.652912139892578, -17.404705047607422, -17.361980438232422)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.05081331729888916, 0.16891995072364807, 0.0025940733030438423, 0.027924437075853348, 0.05081331729888916, 0.16891995072364807, 0.02075258642435074, 0.06866664439439774, 0.05081331729888916, 0.06866664439439774, 0.006256294436752796, 0.0033570360392332077, 0.05081331729888916, 0.037690360099077225, 0.006256294436752796, 0.027924437075853348, 0.09277626872062683, 0.09277626872062683, 0.027924437075853348)","(0.016022218391299248, 0.020142216235399246, 0.016022218391299248, 0.020142216235399246, 0.0318918414413929, 0.006408886983990669, 0.016022218391299248, 0.020142216235399246, 0.0318918414413929, 0.01434369944036007, 0.022583696991205215, 0.020142216235399246, 0.022583696991205215, 0.009002960287034512, 0.007171849720180035, 0.020142216235399246, 0.018005920574069023, 0.009002960287034512, 0.016022218391299248, 0.02533036284148693, 0.02533036284148693, 0.016022218391299248)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 0.00012207403779029846, 0.00012207403779029846, 0.0006408886983990669, 7.629627361893654e-05, 0.0001831110566854477, 0.00015259254723787308, 0.00013733329251408577, 1.5259254723787308e-05, 1.5259254723787308e-05, 9.155552834272385e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 0.00012207403779029846, 0.0004119998775422573, 4.577776417136192e-05)","(21.200000762939453, 19.399999618530273, 21.399999618530273, 19.100000381469727, 15.300000190734863, 30.0, 21.200000762939453, 19.899999618530273, 15.199999809265137, 22.100000381469727, 19.0, 19.5, 18.5, 26.200000762939453, 28.600000381469727, 19.600000381469727, 20.700000762939453, 26.399999618530273, 21.600000381469727, 17.899999618530273, 17.399999618530273, 21.899999618530273)"
2023/08/08/18:08:14.048708,20,"(1, 1, 1)","(14.154484748840332, 13.742485046386719, 26.551103591918945)","(-0.12099643051624298, 0.20872363448143005, -0.040268223732709885)","(0.10201283544301987, -0.01601141318678856, 0.18408331274986267)","(0.0, 0.0, 0.0)","(8.453627586364746, 13.022248268127441, -28.995635986328125)","(7.852412700653076, 2.221747398376465, -20.795312881469727)","(0.27481916546821594, 0.143742173910141, 0.3801080286502838)","(0.004119998775422573, 0.0009155552834272385, 0.009308145381510258)","(3.0518509447574615e-05, 0.0, 0.00013733329251408577)","(24.0, 32.70000076293945, 20.799999237060547)"
2023/08/08/18:08:14.099853,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34986400604248, 9.173864364624023, 10.116886138916016, 11.89306354522705, 13.788262367248535, 14.127017974853516, 15.083773612976074, 15.330973625183105, 16.800439834594727, 17.638172149658203, 18.43012809753418, 20.966215133666992, 22.26172637939453, 22.66457176208496, 23.520614624023438, 24.27594757080078, 25.621814727783203, 25.8323917388916, 27.874080657958984, 29.618213653564453)","(-0.5473602414131165, -0.8386337161064148, 0.05397859588265419, -0.08187872171401978, 1.1523423194885254, -0.9744910597801208, -0.7665343880653381, 1.1428505182266235, -0.8853256702423096, -0.8637534379959106, -0.7691230773925781, -0.6576184630393982, -0.5734387040138245, -0.5707541704177856, -0.6152409315109253, -0.5346086025238037, -0.5222405195236206, -0.5046950578689575, -0.4675907790660858, -0.4284730851650238)","(0.187630757689476, -0.03796718269586563, 0.8649039268493652, 0.6755474209785461, 0.21044941246509552, -0.12320159375667572, 0.011121700517833233, 0.20613496005535126, -0.0690312385559082, -0.05330745875835419, 0.009204166010022163, 0.09204165637493134, 0.16567498445510864, 0.1679760217666626, 0.12866656482219696, 0.19808131456375122, 0.20920301973819733, 0.22454328835010529, 0.2580042779445648, 0.2961632013320923)","(0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, -0.22431103885173798, -0.004577776417136192, 0.0, 0.013733329251408577, -0.004577776417136192, 0.009155552834272385, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0)","(-28.653827667236328, -26.059755325317383, -22.27851104736328, -37.76055145263672, 42.87545394897461, 34.56526565551758, -9.021271705627441, -0.9186071157455444, -3.9643542766571045, -15.857417106628418, -16.998809814453125, -13.867610931396484, -12.036499977111816, -9.305093765258789, -12.204352378845215, -11.966307640075684, -8.08740520477295, -8.404797554016113, -9.854426383972168, -9.750663757324219)","(-35.853145599365234, -43.259986877441406, -3.677480459213257, -27.362895965576172, 15.677358627319336, 12.366100311279297, -22.22052764892578, -27.918333053588867, -23.163549423217773, -33.45744323730469, -30.600910186767578, -23.667104721069336, -19.238868713378906, -16.504409790039062, -21.204259872436523, -18.964200973510742, -14.487136840820312, -14.404736518859863, -13.855402946472168, -12.35084056854248)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.06866664439439774, 0.001831110566854477, 0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.02075258642435074, 0.16891995072364807, 0.09277626872062683, 0.011291848495602608, 0.06866664439439774, 0.05081331729888916, 0.05081331729888916, 0.02075258642435074, 0.00839259009808302, 0.02075258642435074, 0.006256294436752796, 0.05081331729888916)","(0.01739555038511753, 0.02456740103662014, 0.01739555038511753, 0.02456740103662014, 0.006256294436752796, 0.01739555038511753, 0.021973326802253723, 0.01739555038511753, 0.015564439818263054, 0.03479110077023506, 0.0276192519813776, 0.01235999632626772, 0.02456740103662014, 0.021973326802253723, 0.021973326802253723, 0.015564439818263054, 0.010986663401126862, 0.015564439818263054, 0.009765923023223877, 0.021973326802253723)","(6.103701889514923e-05, 0.0001831110566854477, 4.577776417136192e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 0.00012207403779029846, 0.00012207403779029846, 0.00022888882085680962, 7.629627361893654e-05, 0.00033570360392332077, 0.0001831110566854477, 3.0518509447574615e-05, 0.00010681478306651115, 9.155552834272385e-05, 9.155552834272385e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 7.629627361893654e-05)","(21.700000762939453, 18.700000762939453, 21.799999237060547, 18.399999618530273, 30.100000381469727, 21.200000762939453, 19.0, 21.299999237060547, 22.399999618530273, 15.899999618530273, 17.200000762939453, 24.700000762939453, 18.799999237060547, 19.5, 19.799999237060547, 22.299999237060547, 25.200000762939453, 22.600000381469727, 26.700000762939453, 19.0)"
2023/08/08/18:08:14.128890,20,"(1, 1, 1)","(14.154484748840332, 13.747062683105469, 26.578569412231445)","(-0.1210923045873642, 0.20872363448143005, -0.04074760898947716)","(0.10191696137189865, -0.01601141318678856, 0.1836039274930954)","(0.0, 0.0, 0.0)","(8.44141960144043, 13.025300025939941, -28.757591247558594)","(7.843256950378418, 2.224799394607544, -20.557268142700195)","(0.27481916546821594, 0.143742173910141, 0.3505050837993622)","(0.003814813680946827, 0.0007629627361893654, 0.0070192571729421616)","(3.0518509447574615e-05, 0.0, 9.155552834272385e-05)","(24.0, 32.70000076293945, 21.0)"
2023/08/08/18:08:14.170460,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.35444164276123, 9.21964168548584, 10.126041412353516, 11.851862907409668, 13.788262367248535, 14.127017974853516, 15.752128601074219, 16.841638565063477, 18.095951080322266, 19.9957275390625, 21.419416427612305, 22.943815231323242, 24.779502868652344, 25.855281829833984, 27.28354835510254, 28.1991024017334, 29.032258987426758)","(-0.5451550483703613, -0.050431158393621445, 0.05455385521054268, -0.09146639704704285, 1.1530134677886963, -0.9744910597801208, 1.098939061164856, -0.8806276917457581, 0.32463860511779785, -0.6619328856468201, -0.65378338098526, -0.5806294679641724, -0.5203229784965515, -0.5031610727310181, -0.4888754189014435, 0.5991336703300476, -0.4128451645374298)","(0.1894524097442627, -0.8593431115150452, 0.8658627271652222, 0.6622205376625061, 0.21073703467845917, -0.12320159375667572, 0.1855214685201645, -0.06510029733181, -0.3978884220123291, 0.0885900929570198, 0.09501383453607559, 0.1594429910182953, 0.21112054586410522, 0.22578968107700348, 0.23978768289089203, -0.1439109593629837, 0.30968183279037476)","(0.0, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.0, 0.01831110566854477, 0.0, -0.01831110566854477, 0.0, 0.004577776417136192, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.009155552834272385)","(-28.830835342407227, -42.57332229614258, -22.44636344909668, -37.53166198730469, 42.81441879272461, 34.60799026489258, 1.2970366477966309, -4.068117141723633, -32.47779846191406, -15.070039749145508, -13.8920259475708, -10.126041412353516, -8.938871383666992, -8.987701416015625, -12.549211502075195, -9.494308471679688, -15.65294361114502)","(-36.0301513671875, -24.973297119140625, -3.848384141921997, -27.32932472229004, 15.613269805908203, 12.408825874328613, -24.70168113708496, -22.86751937866211, -31.678213119506836, -24.67116355895996, -23.694570541381836, -17.72515106201172, -15.338603019714355, -14.987640380859375, -18.350780487060547, -17.896053314208984, -17.050691604614258)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.05081331729888916, 0.0025940733030438423, 0.027924437075853348, 0.037690360099077225, 0.05081331729888916, 0.16891995072364807, 0.015259254723787308, 0.011291848495602608, 0.05081331729888916, 0.011291848495602608, 0.02075258642435074, 0.06866664439439774, 0.02075258642435074, 0.06866664439439774)","(0.019531846046447754, 0.02456740103662014, 0.019531846046447754, 0.02456740103662014, 0.007782219909131527, 0.019531846046447754, 0.021973326802253723, 0.02456740103662014, 0.03906369209289551, 0.015564439818263054, 0.01388592179864645, 0.02456740103662014, 0.01388592179864645, 0.01739555038511753, 0.0276192519813776, 0.01739555038511753, 0.0276192519813776)","(6.103701889514923e-05, 6.103701889514923e-05, 4.577776417136192e-05, 6.103701889514923e-05, 4.577776417136192e-05, 0.00012207403779029846, 0.00022888882085680962, 0.00015259254723787308, 0.00015259254723787308, 4.577776417136192e-05, 3.0518509447574615e-05, 9.155552834272385e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 9.155552834272385e-05, 4.577776417136192e-05, 9.155552834272385e-05)","(21.700000762939453, 19.200000762939453, 21.399999618530273, 19.200000762939453, 30.0, 21.200000762939453, 20.899999618530273, 19.200000762939453, 15.100000381469727, 23.600000381469727, 24.5, 19.600000381469727, 24.799999237060547, 22.5, 18.899999618530273, 22.700000762939453, 18.799999237060547)"
2023/08/08/18:08:14.209287,20,"(1, 1, 1)","(14.159062385559082, 13.747062683105469, 26.70216941833496)","(-0.12099643051624298, 0.20881950855255127, -0.039692964404821396)","(0.10201283544301987, -0.015915537253022194, 0.18465857207775116)","(0.0, 0.0, 0.0)","(8.42616081237793, 13.013092041015625, -29.065828323364258)","(7.82494592666626, 2.2125918865203857, -20.66713523864746)","(0.27481916546821594, 0.143742173910141, 0.3505050837993622)","(0.0035096285864710808, 0.0007629627361893654, 0.006408886983990669)","(3.0518509447574615e-05, 0.0, 9.155552834272385e-05)","(24.100000381469727, 32.900001525878906, 21.299999237060547)"
2023/08/08/18:08:14.250426,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.35901927947998, 8.77559757232666, 10.121463775634766, 11.815240859985352, 12.062440872192383, 13.788262367248535, 14.131595611572266, 15.042572975158691, 15.948972702026367, 16.86452865600586, 17.638172149658203, 19.011505126953125, 20.357372283935547, 20.86550521850586, 22.26172637939453, 22.824792861938477, 23.941770553588867, 25.12741470336914, 26.27185821533203, 28.26776885986328, 29.81963539123535)","(-0.5462096929550171, 0.3470737338066101, 0.05436210334300995, -0.07871478796005249, 0.04237751290202141, 1.1524382829666138, -0.9744910597801208, -0.7871479392051697, 1.0604925155639648, -0.881298840045929, -0.8767926692962646, -0.7801489233970642, -0.6566596627235413, -0.6555091738700867, -0.5770820379257202, 0.17008531093597412, -0.5773696303367615, -0.5161044001579285, -0.5044074654579163, 1.1056504249572754, -0.450716495513916)","(0.18858951330184937, -0.3756450116634369, 0.8655750751495361, 0.6799577474594116, 0.8548368811607361, 0.21044941246509552, -0.12320159375667572, -0.36490681767463684, 0.5493736267089844, -0.06557968258857727, -0.0618404895067215, 0.0018216577591374516, 0.09280867129564285, 0.09328805655241013, 0.16203166544437408, -0.5682613253593445, 0.16174402832984924, 0.21466799080371857, 0.22415977716445923, 0.18858951330184937, 0.27382391691207886)","(0.0, 0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, -0.04119998961687088, 0.06408887356519699, 0.004577776417136192, 0.013733329251408577, 0.02288888208568096, 0.0, 0.004577776417136192, 0.004577776417136192, 0.0, 0.009155552834272385, -0.009155552834272385, 0.004577776417136192, 0.0, 0.01831110566854477)","(-29.224525451660156, -36.92739486694336, -22.473831176757812, -37.50419616699219, -41.10843276977539, 42.82967758178711, 34.55000305175781, 2.8107547760009766, -5.539109706878662, -4.962309837341309, -12.994781494140625, -13.724173545837402, -14.020203590393066, -12.042603492736816, -11.261329650878906, -17.868587493896484, -13.943906784057617, -14.200262069702148, -11.438337326049805, 9.512619018554688, -18.68343162536621)","(-36.4238395690918, -37.12881851196289, -3.8727989196777344, -27.10348892211914, -23.30698585510254, 15.628528594970703, 12.34778881072998, -7.986693859100342, -24.738304138183594, -23.76171112060547, -31.196020126342773, -28.122806549072266, -23.8196964263916, -21.84209632873535, -18.65901756286621, -10.669270515441895, -21.344646453857422, -20.401622772216797, -17.438276290893555, -16.483047485351562, -22.284616470336914)","(0.027924437075853348, 0.09277626872062683, 0.027924437075853348, 0.05081331729888916, 0.12512588500976562, 0.0025940733030438423, 0.027924437075853348, 0.05081331729888916, 0.16891995072364807, 0.05081331729888916, 0.09277626872062683, 0.06866664439439774, 0.011291848495602608, 0.011291848495602608, 0.05081331729888916, 0.06866664439439774, 0.037690360099077225, 0.037690360099077225, 0.037690360099077225, 0.06866664439439774, 0.06866664439439774)","(0.016174810007214546, 0.025635547935962677, 0.016174810007214546, 0.020447401329874992, 0.02868739888072014, 0.006408886983990669, 0.016174810007214546, 0.020447401329874992, 0.032197028398513794, 0.020447401329874992, 0.025635547935962677, 0.02288888208568096, 0.01144444104284048, 0.01144444104284048, 0.020447401329874992, 0.02288888208568096, 0.01815851405262947, 0.01815851405262947, 0.01815851405262947, 0.02288888208568096, 0.02288888208568096)","(6.103701889514923e-05, 0.00010681478306651115, 4.577776417136192e-05, 6.103701889514923e-05, 0.00012207403779029846, 4.577776417136192e-05, 0.00012207403779029846, 0.00012207403779029846, 0.000595110934227705, 0.00015259254723787308, 0.00022888882085680962, 0.00015259254723787308, 3.0518509447574615e-05, 3.0518509447574615e-05, 9.155552834272385e-05, 7.629627361893654e-05, 7.629627361893654e-05, 6.103701889514923e-05, 6.103701889514923e-05, 0.0003662221133708954, 9.155552834272385e-05)","(21.700000762939453, 17.700000762939453, 21.5, 19.5, 16.100000381469727, 29.899999618530273, 21.200000762939453, 19.100000381469727, 16.0, 19.0, 17.700000762939453, 18.5, 24.5, 24.0, 19.0, 18.700000762939453, 20.200000762939453, 20.600000381469727, 20.5, 18.600000381469727, 18.700000762939453)"
2023/08/08/18:08:14.278836,20,"(1, 1, 1)","(14.149907112121582, 13.747062683105469, 26.537370681762695)","(-0.12099643051624298, 0.20862776041030884, -0.04017234966158867)","(0.10201283544301987, -0.01620316691696644, 0.1841791868209839)","(0.0, 0.0, 0.004577776417136192)","(8.468886375427246, 13.043610572814941, -28.43104362487793)","(7.867671966552734, 2.243110418319702, -20.23072052001953)","(0.27481916546821594, 0.143742173910141, 0.3505050837993622)","(0.004119998775422573, 0.0007629627361893654, 0.007477034814655781)","(3.0518509447574615e-05, 0.0, 9.155552834272385e-05)","(24.0, 32.79999923706055, 21.5)"
2023/08/08/18:08:14.320057,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34070873260498, 9.187597274780273, 10.126041412353516, 11.828974723815918, 12.0899076461792, 13.788262367248535, 14.131595611572266, 16.795862197875977, 17.638172149658203, 18.791772842407227, 20.293283462524414, 21.57963752746582, 22.385326385498047, 23.09946060180664, 24.536882400512695, 25.200658798217773, 26.052125930786133, 27.77336883544922, 28.15790367126465, 29.81963539123535)","(-0.5467849373817444, -0.8457285761833191, 0.05397859588265419, -0.09098701179027557, 0.04055585339665413, 1.1518629789352417, -0.9743951559066772, -0.8854215741157532, -0.884175181388855, -0.7784231305122375, -0.6975031495094299, -0.6794783473014832, -0.59117591381073, -0.5930933952331543, -0.5317323207855225, -0.5307735800743103, -0.5127487182617188, -0.464906245470047, -0.14295220375061035, -0.43202051520347595)","(0.1881101280450821, -0.04324040189385414, 0.8649039268493652, 0.6626999378204346, -0.7242527604103088, 0.2102576643228531, -0.12310571223497391, -0.06912712007761002, -0.06740133464336395, 0.0025886716321110725, 0.06174461171030998, 0.0748797208070755, 0.1511017233133316, 0.1485130488872528, 0.2011493742465973, 0.2019163817167282, 0.21725666522979736, 0.2604970633983612, 0.6003800630569458, 0.29280751943588257)","(0.0, 0.004577776417136192, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.009155552834272385, -0.004577776417136192, 0.0, 0.01831110566854477, 0.0, 0.0, 0.009155552834272385, 0.0, 0.004577776417136192, 0.0, 0.0, 0.004577776417136192)","(-28.89797592163086, -25.486007690429688, -22.41889762878418, -38.59065628051758, -41.97821044921875, 42.86324691772461, 34.51033020019531, -3.8300728797912598, -14.114810943603516, -11.035492897033691, -15.192113876342773, -18.18292808532715, -7.797479152679443, -9.9032564163208, -5.313272476196289, -10.376293182373047, -9.057893753051758, -11.9998779296875, -18.106632232666016, -10.071107864379883)","(-36.097293853759766, -42.68623733520508, -3.8209173679351807, -28.391368865966797, -30.378124237060547, 15.66209888458252, 12.308115005493164, -23.029266357421875, -32.91421127319336, -25.034334182739258, -25.79119300842285, -27.78099822998047, -15.997802734375, -18.305002212524414, -12.112796783447266, -17.178869247436523, -15.256202697753906, -16.0008544921875, -9.707938194274902, -12.671284675598145)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.22797326743602753, 0.001831110566854477, 0.027924437075853348, 0.02075258642435074, 0.09277626872062683, 0.037690360099077225, 0.09277626872062683, 0.06866664439439774, 0.006256294436752796, 0.006256294436752796, 0.0033570360392332077, 0.011291848495602608, 0.015259254723787308, 0.00839259009808302, 0.02075258642435074, 0.037690360099077225)","(0.017700735479593277, 0.02227851189672947, 0.017700735479593277, 0.025025177747011185, 0.0395214706659317, 0.006256294436752796, 0.017700735479593277, 0.0158696249127388, 0.028077028691768646, 0.0198370311409235, 0.028077028691768646, 0.025025177747011185, 0.00991851557046175, 0.00991851557046175, 0.0079348124563694, 0.012512588873505592, 0.014038514345884323, 0.011139255948364735, 0.0158696249127388, 0.0198370311409235)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 7.629627361893654e-05, 0.00013733329251408577, 3.0518509447574615e-05, 0.00012207403779029846, 7.629627361893654e-05, 0.00022888882085680962, 9.155552834272385e-05, 0.00015259254723787308, 0.00012207403779029846, 1.5259254723787308e-05, 1.5259254723787308e-05, 1.5259254723787308e-05, 3.0518509447574615e-05, 3.0518509447574615e-05, 1.5259254723787308e-05, 3.0518509447574615e-05, 6.103701889514923e-05)","(21.899999618530273, 19.5, 21.5, 18.100000381469727, 14.800000190734863, 30.100000381469727, 21.200000762939453, 22.700000762939453, 17.100000381469727, 20.899999618530273, 17.899999618530273, 18.0, 26.5, 26.399999618530273, 28.399999618530273, 24.0, 23.899999618530273, 25.299999237060547, 22.899999618530273, 20.0)"
2023/08/08/18:08:14.358986,20,"(1, 1, 1)","(14.149907112121582, 13.737907409667969, 26.67470359802246)","(-0.12099643051624298, 0.20862776041030884, -0.041131116449832916)","(0.10201283544301987, -0.01620316691696644, 0.18322041630744934)","(0.0, 0.0, 0.0)","(8.474989891052246, 13.043610572814941, -28.720970153808594)","(7.873775482177734, 2.243110418319702, -20.523696899414062)","(0.27481916546821594, 0.143742173910141, 0.3505050837993622)","(0.003814813680946827, 0.0007629627361893654, 0.0068666646257042885)","(3.0518509447574615e-05, 0.0, 9.155552834272385e-05)","(24.100000381469727, 32.70000076293945, 21.200000762939453)"
2023/08/08/18:08:14.390574,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.377330780029297, 9.164708137512207, 10.130619049072266, 11.806085586547852, 13.788262367248535, 14.131595611572266, 14.932706832885742, 16.837060928344727, 17.638172149658203, 18.741416931152344, 19.908750534057617, 20.69154930114746, 22.45857048034668, 23.09946060180664, 24.367504119873047, 25.869014739990234, 27.59025764465332, 28.20368003845215, 29.091768264770508)","(-0.5456344485282898, -0.8548368811607361, 0.05397859588265419, -0.08024881780147552, 1.1519588232040405, -0.9744910597801208, -0.7832169532775879, -0.8854215741157532, -0.8987483978271484, -0.7705612182617188, -0.6816835403442383, -0.6582896113395691, -0.5965449810028076, -0.5917511582374573, -0.5452509522438049, -0.5047909617424011, -0.46442684531211853, -0.14563675224781036, -0.4161049723625183)","(0.18916477262973785, -0.04928063601255417, 0.8649998307228088, 0.6780402064323425, 0.2102576643228531, -0.12320159375667572, -0.00038350690738298, -0.06912712007761002, -0.0774683952331543, 0.008053644560277462, 0.07315394282341003, 0.0911787673830986, 0.14554086327552795, 0.14985531568527222, 0.1894524097442627, 0.22425566613674164, 0.26135995984077454, 0.597407877445221, 0.30623024702072144)","(0.0, 0.004577776417136192, 0.0, 0.004577776417136192, 0.0, 0.0, -0.07782220095396042, 0.004577776417136192, 0.009155552834272385, 0.004577776417136192, 0.0, -0.004577776417136192, 0.0, 0.009155552834272385, 0.004577776417136192, -0.009155552834272385, 0.0, 0.004577776417136192, 0.004577776417136192)","(-28.824731826782227, -25.598926544189453, -22.363964080810547, -38.00469970703125, 42.88460922241211, 34.54389953613281, -1.2298959493637085, -5.471968650817871, -12.759788513183594, -15.344706535339355, -13.751640319824219, -14.050722122192383, -7.367167949676514, -11.581774711608887, -10.660115242004395, -8.633686065673828, -11.746574401855469, -18.42097282409668, -16.086305618286133)","(-36.0240478515625, -43.198951721191406, -3.762932300567627, -27.603992462158203, 15.683462142944336, 12.34473705291748, -15.631580352783203, -24.67421531677246, -32.56019592285156, -28.745384216308594, -23.55418586730957, -23.651844024658203, -15.765862464904785, -19.77904510498047, -17.859432220458984, -14.633625030517578, -15.747550964355469, -10.022278785705566, -17.685476303100586)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.06866664439439774, 0.001831110566854477, 0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.09277626872062683, 0.027924437075853348, 0.015259254723787308, 0.00839259009808302, 0.011291848495602608, 0.037690360099077225, 0.02075258642435074, 0.011291848495602608, 0.02075258642435074, 0.05081331729888916)","(0.0198370311409235, 0.027924437075853348, 0.0198370311409235, 0.027924437075853348, 0.0070192571729421616, 0.0198370311409235, 0.024872586131095886, 0.0198370311409235, 0.031281471252441406, 0.031281471252441406, 0.0198370311409235, 0.0157170332968235, 0.012512588873505592, 0.014038514345884323, 0.02212592028081417, 0.017700735479593277, 0.014038514345884323, 0.017700735479593277, 0.024872586131095886)","(6.103701889514923e-05, 0.0001831110566854477, 4.577776417136192e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 0.00012207403779029846, 0.00012207403779029846, 9.155552834272385e-05, 0.0002441480755805969, 0.0001831110566854477, 6.103701889514923e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 3.0518509447574615e-05, 6.103701889514923e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 3.0518509447574615e-05, 7.629627361893654e-05)","(21.299999237060547, 19.0, 21.600000381469727, 18.399999618530273, 30.100000381469727, 21.200000762939453, 19.5, 22.0, 17.700000762939453, 17.100000381469727, 21.200000762939453, 23.600000381469727, 25.700000762939453, 24.399999618530273, 20.899999618530273, 22.100000381469727, 24.700000762939453, 22.399999618530273, 19.5)"
