time,.id,.scantype,.range,.azimuth1,.azimuth2,.VrelRad,.RCS1,.RCS2,.rangevar,.vrelradvar,.azimuthvar,.SNR
2023/08/08/18:20:07.927006,20,"(1, 1, 1, 1, 1)","(9.99786376953125, 13.499862670898438, 14.374217987060547, 19.885860443115234, 25.209814071655273)","(0.0534033365547657, -0.18015237152576447, -0.04784248769283295, 0.17689256370067596, 0.05177343264222145)","(-0.17075644433498383, 0.04448680207133293, 0.17612554132938385, -0.04707547277212143, -0.17238634824752808)","(0.0, 0.0, 0.004577776417136192, 0.0, 0.0)","(-26.25202178955078, -27.9915771484375, -40.57435989379883, -5.166783809661865, 14.77095890045166)","(-20.050661087036133, -35.190895080566406, -33.17361831665039, -12.567522048950195, 21.170690536499023)","(0.10391552746295929, 0.2534562349319458, 0.3801080286502838, 0.15579698979854584, 0.11261329799890518)","(0.00030518509447574615, 0.0032044434919953346, 0.008545182645320892, 0.0009155552834272385, 0.00045777764171361923)","(0.0, 3.0518509447574615e-05, 0.00013733329251408577, 0.0, 0.0)","(36.29999923706055, 25.799999237060547, 20.100000381469727, 31.0, 35.400001525878906)"
2023/08/08/18:20:07.978744,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.317819595336914, 9.260841369628906, 10.116886138916016, 11.751152038574219, 13.389995574951172, 14.136173248291016, 14.722128868103027, 16.621906280517578, 18.66359519958496, 20.325326919555664, 22.67830467224121, 23.177282333374023, 25.058748245239258, 26.725059509277344, 28.395946502685547, 29.398479461669922)","(-0.5462096929550171, -0.8691225051879883, 0.05417035147547722, -0.06462091207504272, -0.272289901971817, -1.0751615762710571, -0.17765957117080688, -0.8958721160888672, -0.77602618932724, -0.2697012424468994, -0.5686448812484741, -0.5737262964248657, 0.055129118263721466, -0.4987507164478302, -0.4517711400985718, -0.42492565512657166)","(0.18858951330184937, -0.05685489624738693, 0.8652874231338501, 0.7001877427101135, 0.451867014169693, -0.1758379191160202, -1.080051302909851, -0.07574260979890823, 0.004410329274833202, 0.4552226960659027, 0.16970179975032806, 0.16519559919834137, -0.7052692174911499, 0.23020002245903015, 0.2728651463985443, 0.2989436388015747)","(0.0, -0.013733329251408577, 0.0, -0.004577776417136192, -0.004577776417136192, -0.4348887503147125, 0.004577776417136192, 0.0, -0.03662221133708954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192)","(-28.962064743041992, -24.491104125976562, -21.881771087646484, -39.6740608215332, -33.71074676513672, -2.8870511054992676, -29.14212417602539, -3.91247296333313, -13.104647636413574, 14.145329475402832, -17.77703094482422, -10.403759956359863, 18.393505096435547, -5.301064968109131, -6.079287052154541, -21.30191993713379)","(-36.164432525634766, -42.091129302978516, -3.2807397842407227, -28.87356185913086, -29.511398315429688, -29.28861427307129, -2.542191743850708, -23.511459350585938, -27.10348892211914, 18.344676971435547, -24.979400634765625, -17.80144691467285, 29.392375946044922, -11.102633476257324, -9.677419662475586, -23.499252319335938)","(0.02075258642435074, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.027924437075853348, 0.12512588500976562, 0.06866664439439774, 0.011291848495602608, 0.09277626872062683, 0.00015259254723787308, 0.06866664439439774, 0.037690360099077225, 0.027924437075853348, 0.02075258642435074, 0.006256294436752796, 0.09277626872062683)","(0.01739555038511753, 0.02456740103662014, 0.019531846046447754, 0.03082369454205036, 0.019531846046447754, 0.03463850915431976, 0.0276192519813776, 0.01388592179864645, 0.03082369454205036, 0.0024414807558059692, 0.0276192519813776, 0.021820735186338425, 0.019531846046447754, 0.01739555038511753, 0.010986663401126862, 0.03082369454205036)","(4.577776417136192e-05, 0.00015259254723787308, 4.577776417136192e-05, 9.155552834272385e-05, 4.577776417136192e-05, 0.0005035554058849812, 7.629627361893654e-05, 4.577776417136192e-05, 0.0001831110566854477, 0.0, 0.00010681478306651115, 7.629627361893654e-05, 4.577776417136192e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 0.00010681478306651115)","(22.100000381469727, 19.0, 21.600000381469727, 17.899999618530273, 21.399999618530273, 16.899999618530273, 18.799999237060547, 24.5, 17.299999237060547, 36.5, 18.200000762939453, 20.299999237060547, 21.600000381469727, 22.399999618530273, 27.0, 17.0)"
2023/08/08/18:20:08.007037,20,"(1, 1, 1, 1, 1)","(9.99786376953125, 13.499862670898438, 14.287240028381348, 19.895015716552734, 25.223548889160156)","(0.05321158096194267, -0.17957711219787598, -0.048993006348609924, 0.17689256370067596, 0.051677554845809937)","(-0.17085231840610504, 0.044774431735277176, 0.17478327453136444, -0.047171350568532944, -0.1724822223186493)","(0.0, 0.0, 0.0, 0.0, 0.0)","(-26.306955337524414, -27.72301483154297, -40.800193786621094, -5.160679817199707, 14.761802673339844)","(-20.105594635009766, -34.92232894897461, -33.59782791137695, -12.561418533325195, 21.161535263061523)","(0.11261329799890518, 0.23361918330192566, 0.3801080286502838, 0.15579698979854584, 0.11261329799890518)","(0.00045777764171361923, 0.002288888208568096, 0.007782219909131527, 0.0009155552834272385, 0.00045777764171361923)","(0.0, 1.5259254723787308e-05, 0.00013733329251408577, 0.0, 0.0)","(35.79999923706055, 26.100000381469727, 20.100000381469727, 31.200000762939453, 35.400001525878906)"
2023/08/08/18:20:08.048290,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34528636932373, 9.237953186035156, 10.116886138916016, 11.746574401855469, 13.435773849487305, 14.625995635986328, 16.621906280517578, 17.638172149658203, 18.90163803100586, 20.329904556274414, 20.998260498046875, 22.67830467224121, 23.264259338378906, 23.941770553588867, 25.063325881958008, 26.779991149902344, 28.44172477722168, 29.398479461669922)","(-0.549469530582428, -0.8574255704879761, 0.054266225546598434, -0.05311570689082146, -0.27372804284095764, -0.17689256370067596, -0.8996112942695618, -0.896926760673523, -0.7594395279884338, -0.26979711651802063, -0.2695094645023346, -0.594819188117981, -0.5867655873298645, -0.5774655342102051, 0.055129118263721466, -0.49721670150756836, -0.4506206214427948, -0.42607617378234863)","(0.1856173425912857, -0.049184758216142654, 0.8653833270072937, -0.8634657859802246, 0.45033296942710876, -1.0772708654403687, -0.07804365456104279, -0.07641375064849854, 0.015436152927577496, 0.4551268219947815, 0.45541444420814514, 0.14697901904582977, 0.15388214588165283, 0.16174402832984924, -0.7051733136177063, 0.23163816332817078, 0.2739197909832001, 0.29846423864364624)","(0.0, 0.009155552834272385, 0.0, 0.004577776417136192, 0.0, 0.004577776417136192, 0.0, 0.01831110566854477, -0.01831110566854477, 0.0, 0.0, 0.009155552834272385, 0.013733329251408577, 0.009155552834272385, 0.0, 0.0, 0.004577776417136192, -0.004577776417136192)","(-29.056673049926758, -24.71083641052246, -21.958066940307617, -39.5703010559082, -33.42081832885742, -27.28965187072754, -4.132205963134766, -16.87368392944336, -17.365032196044922, 14.117862701416016, 3.3448286056518555, -15.863521575927734, -10.202337265014648, -16.90114974975586, 18.381298065185547, -5.856502056121826, -6.057924270629883, -18.16156578063965)","(-36.25904083251953, -42.31085968017578, -3.3570361137390137, -21.97027587890625, -29.221473693847656, -0.6897183060646057, -23.932615280151367, -36.47267150878906, -30.16754722595215, 18.317209243774414, 7.547227382659912, -24.26221466064453, -18.20123863220215, -24.298837661743164, 29.380168914794922, -11.65501880645752, -9.65910816192627, -20.361949920654297)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.05081331729888916, 0.011291848495602608, 0.22797326743602753, 0.09277626872062683, 0.00015259254723787308, 0.00015259254723787308, 0.02075258642435074, 0.004577776417136192, 0.06866664439439774, 0.027924437075853348, 0.02075258642435074, 0.006256294436752796, 0.09277626872062683)","(0.016174810007214546, 0.020447401329874992, 0.016174810007214546, 0.02288888208568096, 0.016174810007214546, 0.020447401329874992, 0.01144444104284048, 0.036164432764053345, 0.025635547935962677, 0.00198370311409235, 0.00198370311409235, 0.014496291987597942, 0.008087405003607273, 0.02288888208568096, 0.016174810007214546, 0.014496291987597942, 0.009155552834272385, 0.025635547935962677)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 7.629627361893654e-05, 4.577776417136192e-05, 6.103701889514923e-05, 6.103701889514923e-05, 0.0003662221133708954, 0.0001831110566854477, 0.0, 0.0, 4.577776417136192e-05, 1.5259254723787308e-05, 0.00010681478306651115, 4.577776417136192e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 0.00010681478306651115)","(21.200000762939453, 19.100000381469727, 21.700000762939453, 18.899999618530273, 21.5, 19.5, 24.899999618530273, 14.800000190734863, 17.200000762939453, 36.5, 36.5, 22.200000762939453, 27.299999237060547, 18.5, 21.5, 22.799999237060547, 26.799999237060547, 17.600000381469727)"
2023/08/08/18:20:08.087248,20,"(1, 1, 1, 1)","(9.979552268981934, 13.499862670898438, 19.885860443115234, 25.205236434936523)","(0.05292395129799843, -0.17890596389770508, 0.1770843118429184, 0.05177343264222145)","(-0.17113995552062988, 0.045349691063165665, -0.046979594975709915, -0.17238634824752808)","(0.0, 0.0, 0.0, 0.0)","(-26.132999420166016, -28.0220947265625, -5.142368793487549, 14.79537296295166)","(-19.931638717651367, -35.221412658691406, -12.543107032775879, 21.195104598999023)","(0.11261329799890518, 0.23361918330192566, 0.16891995072364807, 0.11261329799890518)","(0.00045777764171361923, 0.0027466658502817154, 0.0012207403779029846, 0.00045777764171361923)","(0.0, 1.5259254723787308e-05, 0.0, 0.0)","(35.70000076293945, 26.299999237060547, 30.799999237060547, 35.5)"
2023/08/08/18:20:08.118608,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.35444164276123, 9.23337459564209, 10.121463775634766, 11.9067964553833, 13.431196212768555, 14.571062088012695, 15.477461814880371, 16.66310691833496, 20.329904556274414, 20.998260498046875, 22.25714874267578, 23.186437606811523, 25.063325881958008, 26.752525329589844, 28.21283531188965, 28.981903076171875, 29.8059024810791)","(-0.5500447750091553, -0.852631688117981, 0.05417035147547722, 0.6971196532249451, -0.26922184228897095, -0.17861834168434143, 1.163559913635254, -0.896926760673523, -0.26979711651802063, -0.26989299058914185, -0.5958738327026367, -0.5818758606910706, 0.055129118263721466, -0.4928063750267029, -0.4537845253944397, -0.4160090982913971, -0.4345133304595947)","(0.18513795733451843, -0.04784248769283295, 0.8651915788650513, -0.06673020124435425, 0.45579794049263, -1.0820647478103638, 0.21476386487483978, -0.07631787657737732, 0.4552226960659027, 0.4550309479236603, 0.14611612260341644, 0.1582924723625183, -0.7052692174911499, 0.23624025285243988, 0.27123525738716125, 0.3067096471786499, 0.2897394597530365)","(0.0, 0.0, 0.0, 0.0, 0.004577776417136192, -0.004577776417136192, -0.013733329251408577, 0.0, 0.0, 0.0, -0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.004577776417136192)","(-29.020050048828125, -26.099430084228516, -21.915342330932617, -27.948850631713867, -33.39945602416992, -26.86239242553711, -10.187078475952148, -3.6439099311828613, 14.127017974853516, 3.2105472087860107, -16.281625747680664, -12.967314720153809, 18.375194549560547, -5.914487361907959, -7.400738716125488, -16.501358032226562, -17.12393569946289)","(-36.21936798095703, -43.49803161621094, -3.314310073852539, -38.54792785644531, -29.200109481811523, -0.2624591886997223, -38.18781280517578, -23.242897033691406, 18.326364517211914, 7.409893989562988, -24.68337059020996, -20.569475173950195, 29.377117156982422, -11.716055870056152, -11.20334529876709, -18.100528717041016, -19.72411346435547)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.05081331729888916, 0.037690360099077225, 0.06866664439439774, 0.22797326743602753, 0.011291848495602608, 0.00015259254723787308, 0.00015259254723787308, 0.02075258642435074, 0.05081331729888916, 0.027924437075853348, 0.027924437075853348, 0.004577776417136192, 0.06866664439439774, 0.06866664439439774)","(0.017700735479593277, 0.025025177747011185, 0.017700735479593277, 0.02227851189672947, 0.0198370311409235, 0.025025177747011185, 0.0395214706659317, 0.012512588873505592, 0.002288888208568096, 0.002288888208568096, 0.0158696249127388, 0.02227851189672947, 0.017700735479593277, 0.017700735479593277, 0.008850367739796638, 0.025025177747011185, 0.025025177747011185)","(6.103701889514923e-05, 0.0001831110566854477, 4.577776417136192e-05, 0.00010681478306651115, 4.577776417136192e-05, 7.629627361893654e-05, 0.0009002960287034512, 4.577776417136192e-05, 0.0, 0.0, 4.577776417136192e-05, 9.155552834272385e-05, 4.577776417136192e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 9.155552834272385e-05, 9.155552834272385e-05)","(21.600000381469727, 18.399999618530273, 21.600000381469727, 19.899999618530273, 20.799999237060547, 18.899999618530273, 14.899999618530273, 24.799999237060547, 36.5, 36.5, 22.399999618530273, 19.299999237060547, 21.5, 21.299999237060547, 27.5, 18.399999618530273, 18.299999237060547)"
2023/08/08/18:20:08.157309,20,"(1, 1, 1, 1, 1)","(9.99786376953125, 13.499862670898438, 14.323862075805664, 19.876705169677734, 25.209814071655273)","(0.0534033365547657, -0.1790018528699875, -0.04995177313685417, 0.17698843777179718, 0.051677554845809937)","(-0.1706605702638626, 0.04525381326675415, 0.1739203780889511, -0.04707547277212143, -0.1724822223186493)","(0.0, 0.004577776417136192, 0.0, 0.0, 0.0)","(-26.16046714782715, -27.448347091674805, -40.775779724121094, -5.093539237976074, 14.822839736938477)","(-19.959104537963867, -34.65071487426758, -33.57646560668945, -12.491226196289062, 21.222572326660156)","(0.10391552746295929, 0.23361918330192566, 0.3801080286502838, 0.15579698979854584, 0.11261329799890518)","(0.00030518509447574615, 0.0025940733030438423, 0.00839259009808302, 0.0009155552834272385, 0.00045777764171361923)","(0.0, 1.5259254723787308e-05, 0.00013733329251408577, 0.0, 0.0)","(36.29999923706055, 26.299999237060547, 20.399999618530273, 31.0, 35.099998474121094)"
2023/08/08/18:20:08.198277,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.391064643859863, 9.256263732910156, 10.116886138916016, 11.65959644317627, 13.463240623474121, 14.397107124328613, 15.12039566040039, 15.367595672607422, 16.653949737548828, 18.127994537353516, 19.084749221801758, 20.329904556274414, 20.998260498046875, 22.142704010009766, 23.241371154785156, 25.058748245239258, 26.743370056152344, 28.22657012939453, 28.981903076171875)","(-0.5461138486862183, -0.8618358969688416, 0.054266225546598434, -0.06433328241109848, -0.26931771636009216, -1.0913647413253784, -0.18206989765167236, 0.0052732196636497974, -0.894913375377655, -0.8051727414131165, -0.7132269740104675, -0.2697012424468994, -0.2694135904312134, -0.6098718643188477, -0.595394492149353, 0.05503324046730995, -0.4953950345516205, -0.45675671100616455, -0.42425450682640076)","(0.18868540227413177, -0.052061062306165695, 0.8653833270072937, -0.8793812990188599, 0.4557020664215088, -0.18245340883731842, -1.0905977487564087, 0.7982696294784546, -0.07507147639989853, -0.37785017490386963, 0.048993006348609924, 0.4552226960659027, 0.4556061923503876, 0.13326865434646606, 0.1464996337890625, -0.7053650617599487, 0.23384332656860352, 0.26845481991767883, 0.2996147572994232)","(0.0, 0.004577776417136192, 0.0, 0.013733329251408577, 0.013733329251408577, -0.04577776417136192, 0.0, 0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0)","(-29.233680725097656, -24.320199966430664, -22.00384521484375, -39.38413619995117, -33.47880554199219, 3.381450891494751, -34.34247970581055, -37.34244918823242, -2.7924435138702393, -11.368144989013672, -14.661091804504395, 14.136173248291016, 3.2502212524414062, -12.909329414367676, -10.544144630432129, 18.289743423461914, -6.054872512817383, -7.4251532554626465, -14.581744194030762)","(-36.4329948425293, -41.920223236083984, -3.4028139114379883, -21.182897567749023, -29.276405334472656, -23.413801193237305, -7.544175624847412, -22.943815231323242, -22.391429901123047, -23.166601181030273, -25.861385345458984, 18.335519790649414, 7.449568271636963, -21.707815170288086, -18.945890426635742, 29.29166603088379, -11.65501880645752, -11.22470760345459, -16.779075622558594)","(0.027924437075853348, 0.037690360099077225, 0.027924437075853348, 0.09277626872062683, 0.037690360099077225, 0.06866664439439774, 0.09277626872062683, 0.16891995072364807, 0.011291848495602608, 0.06866664439439774, 0.06866664439439774, 0.00015259254723787308, 0.00015259254723787308, 0.015259254723787308, 0.015259254723787308, 0.027924437075853348, 0.027924437075853348, 0.004577776417136192, 0.037690360099077225)","(0.0198370311409235, 0.02212592028081417, 0.0198370311409235, 0.031281471252441406, 0.02212592028081417, 0.027924437075853348, 0.031281471252441406, 0.0393688790500164, 0.014038514345884323, 0.027924437075853348, 0.027924437075853348, 0.0024414807558059692, 0.0024414807558059692, 0.0157170332968235, 0.0157170332968235, 0.0198370311409235, 0.0198370311409235, 0.00991851557046175, 0.02212592028081417)","(6.103701889514923e-05, 0.00012207403779029846, 4.577776417136192e-05, 9.155552834272385e-05, 4.577776417136192e-05, 0.0003509628586471081, 9.155552834272385e-05, 0.00013733329251408577, 4.577776417136192e-05, 0.00015259254723787308, 0.00013733329251408577, 0.0, 0.0, 4.577776417136192e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 6.103701889514923e-05)","(21.299999237060547, 20.0, 21.600000381469727, 17.700000762939453, 20.799999237060547, 19.0, 17.299999237060547, 15.600000381469727, 25.0, 18.899999618530273, 18.5, 36.5, 36.5, 23.100000381469727, 23.399999618530273, 21.600000381469727, 21.0, 27.5, 20.0)"
2023/08/08/18:20:08.241882,20,"(1, 1, 1, 1, 1)","(9.98870849609375, 13.499862670898438, 14.378795623779297, 19.895015716552734, 25.228126525878906)","(0.05311570689082146, -0.1803441196680069, -0.04870537668466568, 0.17698843777179718, 0.051677554845809937)","(-0.17094820737838745, 0.04419916868209839, 0.1750708967447281, -0.046979594975709915, -0.1724822223186493)","(0.0, 0.0, -0.004577776417136192, 0.0, 0.0)","(-26.22150421142578, -27.692495346069336, -40.3302116394043, -5.142368793487549, 14.798425674438477)","(-20.023193359375, -34.89181137084961, -33.12784194946289, -12.543107032775879, 21.198156356811523)","(0.11261329799890518, 0.2534562349319458, 0.3801080286502838, 0.15579698979854584, 0.11261329799890518)","(0.00045777764171361923, 0.0028992583975195885, 0.007782219909131527, 0.0009155552834272385, 0.00045777764171361923)","(0.0, 3.0518509447574615e-05, 0.00013733329251408577, 0.0, 0.0)","(35.70000076293945, 25.899999618530273, 20.5, 31.0, 35.5)"
2023/08/08/18:20:08.278305,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33613109588623, 9.196752548217773, 10.121463775634766, 11.719107627868652, 12.0899076461792, 13.380840301513672, 14.648884773254395, 16.65852928161621, 17.638172149658203, 20.329904556274414, 20.998260498046875, 22.344127655029297, 23.241371154785156, 25.063325881958008, 26.720481872558594, 28.27692413330078, 28.981903076171875, 29.892879486083984)","(-0.5476478338241577, -0.05762191116809845, 0.05378684401512146, -0.05685489624738693, 0.03326922282576561, -0.2675919532775879, -0.17785131931304932, -0.8882978558540344, -0.8341274857521057, -0.2701806128025055, -0.26989299058914185, -0.5945315957069397, -0.6010512113571167, 0.05503324046730995, -0.4970249533653259, -0.46126291155815125, -0.41888540983200073, -0.43969064950942993)","(0.18734312057495117, -0.8703688979148865, 0.8647121787071228, -0.8691225051879883, 0.8409347534179688, 0.45752373337745667, -1.0805306434631348, -0.0709487795829773, -0.035186756402254105, 0.45474329590797424, 0.4550309479236603, 0.14726665616035461, 0.14160992205142975, -0.7054609656333923, 0.2318299263715744, 0.26404449343681335, 0.3039292097091675, 0.28484976291656494)","(0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013733329251408577, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.009155552834272385, 0.0)","(-29.087190628051758, -42.066715240478516, -21.900081634521484, -39.826656341552734, -40.62929153442383, -34.03424072265625, -28.113651275634766, -3.7446210384368896, -16.293832778930664, 14.142277717590332, 3.3387248516082764, -12.158574104309082, -9.979552268981934, 18.289743423461914, -7.461775779724121, -5.951109409332275, -16.86758041381836, -18.735313415527344)","(-36.28955841064453, -24.46668815612793, -3.299050807952881, -22.22663116455078, -24.0272216796875, -29.83489418029785, -1.3153477907180786, -22.745445251464844, -33.292640686035156, 18.344676971435547, 7.541123867034912, -20.557268142700195, -18.579668045043945, 29.28861427307129, -13.260292053222656, -9.949033737182617, -18.86959457397461, -21.73528289794922)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.12512588500976562, 0.027924437075853348, 0.05081331729888916, 0.015259254723787308, 0.06866664439439774, 0.00015259254723787308, 0.00015259254723787308, 0.00839259009808302, 0.006256294436752796, 0.027924437075853348, 0.027924437075853348, 0.0025940733030438423, 0.05081331729888916, 0.09277626872062683)","(0.0158696249127388, 0.0198370311409235, 0.0158696249127388, 0.025025177747011185, 0.028077028691768646, 0.0158696249127388, 0.0198370311409235, 0.012512588873505592, 0.02227851189672947, 0.00198370311409235, 0.00198370311409235, 0.00991851557046175, 0.008850367739796638, 0.0158696249127388, 0.0158696249127388, 0.006256294436752796, 0.0198370311409235, 0.025025177747011185)","(6.103701889514923e-05, 6.103701889514923e-05, 4.577776417136192e-05, 9.155552834272385e-05, 0.00012207403779029846, 4.577776417136192e-05, 6.103701889514923e-05, 6.103701889514923e-05, 0.00016785180196166039, 0.0, 0.0, 3.0518509447574615e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 7.629627361893654e-05, 0.00010681478306651115)","(21.899999618530273, 19.700000762939453, 21.700000762939453, 17.799999237060547, 16.200000762939453, 21.299999237060547, 19.100000381469727, 23.600000381469727, 18.399999618530273, 36.5, 36.5, 25.299999237060547, 26.399999618530273, 21.399999618530273, 21.600000381469727, 29.100000381469727, 19.299999237060547, 17.700000762939453)"
2023/08/08/18:20:08.307179,20,"(1, 1, 1, 1, 1)","(9.979552268981934, 13.499862670898438, 14.200262069702148, 19.890438079833984, 25.209814071655273)","(0.05330745875835419, -0.18063175678253174, -0.04985589534044266, 0.17679667472839355, 0.05158167704939842)","(-0.17085231840610504, 0.043911539018154144, 0.17401625216007233, -0.047171350568532944, -0.1724822223186493)","(0.0, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0)","(-26.15741539001465, -27.9976806640625, -41.08401870727539, -5.191198348999023, 14.743492126464844)","(-19.956052780151367, -35.196998596191406, -33.884700775146484, -12.591937065124512, 21.14322280883789)","(0.10391552746295929, 0.2534562349319458, 0.3801080286502838, 0.15579698979854584, 0.11261329799890518)","(0.00045777764171361923, 0.0035096285864710808, 0.00946073792874813, 0.0010681478306651115, 0.00045777764171361923)","(0.0, 3.0518509447574615e-05, 0.00013733329251408577, 0.0, 0.0)","(36.5, 26.0, 20.600000381469727, 31.100000381469727, 35.400001525878906)"
2023/08/08/18:20:08.348208,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33613109588623, 9.21506404876709, 10.116886138916016, 11.719107627868652, 13.435773849487305, 14.612262725830078, 16.608173370361328, 19.31821632385254, 20.329904556274414, 20.998260498046875, 21.684926986694336, 22.298349380493164, 23.268836975097656, 25.063325881958008, 26.71590232849121, 28.395946502685547, 29.897457122802734)","(-0.5497571229934692, -0.048801254481077194, 0.05359508842229843, -0.06519617140293121, -0.2707558572292328, -0.17670080065727234, -0.897214412689209, -0.7468796968460083, -0.26989299058914185, -0.26998886466026306, -0.6510029435157776, -0.5759314894676208, -0.5939562916755676, 0.055129118263721466, -0.4966414272785187, -0.454647421836853, -0.42674729228019714)","(0.18532970547676086, -0.8539739847183228, 0.8644245266914368, -0.8807235956192017, 0.45416805148124695, -1.0769832134246826, -0.07650962471961975, -0.33499327301979065, 0.4550309479236603, 0.45493507385253906, 0.09721899777650833, 0.16299043595790863, 0.1477460265159607, -0.7052692174911499, 0.23259693384170532, 0.27046823501586914, 0.29779312014579773)","(0.0, 0.0, 0.0, 0.0, 0.004577776417136192, -0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.0, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.0, 0.004577776417136192, 0.004577776417136192)","(-28.88271713256836, -42.57942581176758, -21.918394088745117, -40.46754455566406, -33.61308670043945, -25.650806427001953, -3.442487955093384, -9.305093765258789, 14.160588264465332, 3.30515456199646, -12.237922668457031, -15.11276626586914, -5.667287349700928, 18.341623306274414, -5.725272178649902, -7.38853120803833, -13.745536804199219)","(-36.085086822509766, -24.979400634765625, -3.317362070083618, -21.668142318725586, -29.413740158081055, 0.9460737705230713, -23.044527053833008, -17.905208587646484, 18.359935760498047, 7.5075531005859375, -22.037416458129883, -22.513504028320312, -14.069032669067383, 29.34049415588379, -11.526841163635254, -11.191137313842773, -15.945920944213867)","(0.02075258642435074, 0.05081331729888916, 0.027924437075853348, 0.12512588500976562, 0.037690360099077225, 0.05081331729888916, 0.011291848495602608, 0.00839259009808302, 0.00015259254723787308, 0.00015259254723787308, 0.02075258642435074, 0.06866664439439774, 0.0033570360392332077, 0.027924437075853348, 0.027924437075853348, 0.0033570360392332077, 0.05081331729888916)","(0.01541184727102518, 0.021820735186338425, 0.01739555038511753, 0.03082369454205036, 0.019379254430532455, 0.021820735186338425, 0.01235999632626772, 0.010986663401126862, 0.002136295661330223, 0.002136295661330223, 0.01541184727102518, 0.024414807558059692, 0.007782219909131527, 0.01739555038511753, 0.01739555038511753, 0.007782219909131527, 0.021820735186338425)","(4.577776417136192e-05, 6.103701889514923e-05, 4.577776417136192e-05, 0.00012207403779029846, 4.577776417136192e-05, 6.103701889514923e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 0.0, 0.0, 4.577776417136192e-05, 0.00010681478306651115, 1.5259254723787308e-05, 4.577776417136192e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 7.629627361893654e-05)","(22.200000762939453, 19.100000381469727, 21.799999237060547, 16.799999237060547, 21.0, 19.799999237060547, 24.5, 26.0, 36.5, 36.5, 22.399999618530273, 18.399999618530273, 28.100000381469727, 21.5, 21.399999618530273, 28.299999237060547, 19.799999237060547)"
2023/08/08/18:20:08.387558,20,"(1, 1, 1, 1)","(9.9932861328125, 13.499862670898438, 19.885860443115234, 25.209814071655273)","(0.05321158096194267, -0.17948122322559357, 0.1771801859140396, 0.051677554845809937)","(-0.17085231840610504, 0.044774431735277176, -0.0468837171792984, -0.1724822223186493)","(0.0, 0.0, 0.0, 0.0)","(-26.099430084228516, -27.74132537841797, -5.063020706176758, 14.822839736938477)","(-19.901119232177734, -34.940643310546875, -12.460707664489746, 21.222572326660156)","(0.11261329799890518, 0.23361918330192566, 0.16891995072364807, 0.11261329799890518)","(0.00045777764171361923, 0.0025940733030438423, 0.0012207403779029846, 0.00045777764171361923)","(0.0, 1.5259254723787308e-05, 0.0, 0.0)","(35.79999923706055, 26.100000381469727, 30.799999237060547, 35.599998474121094)"
